Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,585047000.0,512732000.0,522747000.0,62521000.0,48987000.0
Revenue Growth,0.141038593261197,-0.0191584074131463,7.36114265606756,0.276277379712985,
Cost of Revenue,345238000.0,314710000.0,267560000.0,81548000.0,78541000.0
Gross Profit,239809000.0,198022000.0,255187000.0,-19027000.0,-29554000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,52272000.0,47511000.0,54899000.0,35382000.0,31761000.0
Operating Expenses,229267000.0,248388000.0,178438000.0,472582000.0,87934000.0
Operating Income,10542000.0,-50366000.0,76749000.0,-491609000.0,-117488000.0
Interest Expense,186628000.0,116240000.0,104048000.0,19524000.0,172000.0
Earnings before Tax,-190071000.0,-158240000.0,-24903000.0,-510789000.0,-116565000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-190071000.0,-158240000.0,-24903000.0,-510789000.0,-116565000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-190071000.0,-158240000.0,-24903000.0,-510789000.0,-116565000.0
EPS,-5.46,-7.35,-1.55,-23.86,-10.17
EPS Diluted,-5.46,-7.35,-1.55,-23.86,-10.17
Weighted Average Shs Out,74902364.0,75298676.0,28686561.0,15024969.0,11116990.0
Weighted Average Shs Out (Dil),34824311.0,21533340.0,16111865.0,21410000.0,11466000.0
Dividend per Share,0.08,0.02,0.0,0.0,0.0
Gross Margin,0.4099,0.3862,0.4882,-0.3043,-0.6033
EBITDA Margin,0.296,0.194,0.384,-7.629,-2.362
EBIT Margin,-0.0059,-0.0819,0.1514,-7.8576,-2.376
Profit Margin,-0.325,-0.309,-0.048,-8.17,-2.38
Free Cash Flow margin,0.0086,-0.1854,0.4014,-14.5729,-14.3272
EBITDA,173280000.0,99418000.0,200606000.0,-477002000.0,-115707000.0
EBIT,-3443000.0,-42000000.0,79145000.0,-491265000.0,-116393000.0
Consolidated Income,-190071000.0,-158240000.0,-24903000.0,-510789000.0,-116565000.0
Earnings Before Tax Margin,-0.3249,-0.3086,-0.0476,-8.1699,-2.3795
Net Profit Margin,-0.3249,-0.3086,-0.0476,-8.1699,-2.3795
