Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,82210000.0,73385000.0,73365000.0,63021000.0,52479000.0,37581000.0,34559000.0,39356000.0,53073000.0,53391000.0
Stock-based compensation,33799000.0,37482000.0,40682000.0,27541000.0,21070000.0,17843000.0,11975000.0,14279000.0,8255000.0,8473000.0
Operating Cash Flow,123205000.0,128058000.0,87012000.0,129731000.0,92542000.0,88243000.0,119843000.0,146786000.0,194212000.0,38396000.0
Capital Expenditure,19032000.0,21915000.0,26146000.0,17323000.0,12436000.0,9889000.0,13763000.0,12636000.0,-40386000.0,-45378000.0
Acquisitions and disposals,-380484000.0,-0.0,-163093000.0,-116927000.0,-88098000.0,-100057000.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,-8940000.0,-23575000.0,-18670000.0,-56508000.0,-56294000.0,-27545000.0,0.0,0.0,0.0
Investing Cash flow,-407230000.0,-30737000.0,-190733000.0,-152696000.0,-118528000.0,-120985000.0,-25472000.0,-37604000.0,-4686000.0,-50565000.0
Issuance (repayment) of debt,-320188000.0,-101750000.0,-72812000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-139952000.0,-3060000.0
Issuance (buybacks) of shares,0.0,-9542000.0,-32902000.0,-15911000.0,-49338000.0,-56294000.0,-27545000.0,-58863000.0,1620000.0,59000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,258212000.0,-96242000.0,74498000.0,40205000.0,-14239000.0,21891000.0,-56257000.0,-130138000.0,-143762000.0,-3253000.0
Effect of forex changes on cash,-410000.0,1319000.0,575000.0,-311000.0,-3641000.0,-1596000.0,133000.0,885000.0,957000.0,1501000.0
Net cash flow / Change in cash,5057000.0,31360000.0,-28648000.0,16929000.0,-43866000.0,-12447000.0,38247000.0,-20071000.0,46721000.0,-13921000.0
Free Cash Flow,104173000.0,106143000.0,60866000.0,112408000.0,80106000.0,78354000.0,106080000.0,134150000.0,153826000.0,-6982000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2635,-0.5248
