Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,18305000.0,61660000.0,160353000.0,5989000.0,3699000.0
Short-term investments,0.0,0.0,0.0,1243000.0,221871000.0
Cash and short-term investments,18305000.0,61660000.0,160353000.0,7232000.0,225570000.0
Receivables,15286000.0,11491000.0,13728000.0,14017000.0,5214000.0
Inventories,496000.0,839000.0,2217000.0,2146000.0,2946000.0
Total current assets,39444000.0,81893000.0,185579000.0,33026000.0,233218000.0
Property Plant & Equipment Net,22978000.0,18517000.0,29139000.0,13899000.0,9315000.0
Goodwill and Intangible Assets,180633000.0,184049000.0,250194000.0,111689000.0,65867000.0
Long-term investments,0.0,0.0,0.0,248191000.0,0.0
Tax assets,34601000.0,0.0,53696000.0,0.0,153000.0
Total non-current assets,246893000.0,367302000.0,498728000.0,378927000.0,77657000.0
Total assets,286337000.0,449195000.0,684307000.0,411953000.0,310875000.0
Payables,1650000.0,3164000.0,6720000.0,16613000.0,19040000.0
Short-term debt,4791000.0,4504000.0,8082000.0,0.0,34502000.0
Total current liabilities,36536000.0,35859000.0,57249000.0,43236000.0,86997000.0
Long-term debt,79433000.0,74845000.0,70810000.0,0.0,0.0
Total debt,84224000.0,79349000.0,78892000.0,0.0,34502000.0
Deferred revenue,16263000.0,10057000.0,17216000.0,27968000.0,33126000.0
Tax Liabilities,0.0,0.0,977000.0,0.0,153000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,108218000.0,87921000.0,89622000.0,17670000.0,9077000.0
Total liabilities,283506000.0,255893000.0,272713000.0,60906000.0,96074000.0
Other comprehensive income,887289000,886669000,886334000,-87000.0,49000.0
Retained earnings (deficit),-884122000.0,-693233000.0,-475273000.0,-291171000.0,-219160000.0
Total shareholders equity,2831000.0,193302000.0,411594000.0,185005000.0,64801000.0
Investments,0.0,0.0,0.0,249434000.0,221871000.0
Net Debt,65919000.0,17689000.0,-81461000.0,-7232000.0,-191068000.0
Other Assets,0.0,0.0,0.0,9631000.0,-512000.0
Other Liabilities,138752000.0,132113000.0,125842000.0,26623000.0,33455000.0
