Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,86346000.0,103303000.0,95109000.0,46947000.0,47679000.0,21536000.0,23499000.0,16150000.0
Stock-based compensation,9020000.0,8324000.0,8221000.0,5937000.0,2859000.0,2727000.0,-111000.0,779000.0
Operating Cash Flow,598133000.0,317301000.0,315414000.0,316064000.0,383808000.0,10503000.0,7023000.0,-17110000.0
Capital Expenditure,102390000.0,95668000.0,34640000.0,22669000.0,15307000.0,-10873000.0,-18593000.0,-8590000.0
Acquisitions and disposals,-13453000.0,-19376000.0,-269965000.0,-0.0,-36200000.0,-66284000.0,-7398000.0,-30502000.0
Investment purchases and sales,-477644000.0,-82319000.0,-13404000.0,-780235000.0,-401631000.0,-76154000.0,56746000.0,-15777000.0
Investing Cash flow,-795497000.0,-163814000.0,-467227000.0,-720990000.0,-654697000.0,-153311000.0,30755000.0,-54869000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,-22787000.0,-8177000.0,75399000.0
Issuance (buybacks) of shares,-61628000.0,-292282000.0,-215357000.0,-71635000.0,45218000.0,213277000.0,0.0,0.0
Dividend payments,-17111000.0,-17050000.0,-13773000.0,-7719000.0,-3600000.0,-1594000.0,-1359000.0,0.0
Financing Cash Flow,73463000.0,-81903000.0,155436000.0,554588000.0,329681000.0,176694000.0,-9536000.0,75399000.0
Effect of forex changes on cash,-4723000.0,7658000.0,-5186000.0,-343000.0,1787000.0,0.0,0.0,0.0
Net cash flow / Change in cash,-123901000.0,71584000.0,3623000.0,149662000.0,58792000.0,33886000.0,28242000.0,3420000.0
Free Cash Flow,495743000.0,221633000.0,280774000.0,293395000.0,368501000.0,-370000.0,-11570000.0,-25700000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,-0.0555,-0.0555,-0.0555
