Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31
Depreciation & Amortization,,,,,,,
Stock-based compensation,10301000.0,5602000.0,4744000.0,4970000.0,6964000.0,79057.0,82438.0
Operating Cash Flow,-23089000.0,-21986000.0,-26504000.0,-19794000.0,4254000.0,-785722.0,-740173.0
Capital Expenditure,-724000.0,-950000.0,-1640000.0,-9077000.0,-6347000.0,-33572.0,-16923.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-1666000.0,-2881000.0,-2391000.0,-11157000.0,-96646000.0,-69028.0,-70490.0
Issuance (repayment) of debt,0.0,-497000.0,-495000.0,-297000.0,-1089000.0,705491.0,976466.0
Issuance (buybacks) of shares,3368000.0,267000.0,153000.0,64837000.0,203309000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,3159000.0,-898000.0,-485000.0,64540000.0,212220000.0,705491.0,976466.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-21596000.0,-25765000.0,-29380000.0,33589000.0,119828000.0,-149259.0,165803.0
Free Cash Flow,-23813000.0,-22936000.0,-28144000.0,-28871000.0,-2093000.0,-819294.0,-757096.0
Net Cash/Marketcap,,,,,,,
