Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,69634000.0,61164000.0,47722000.0,38096000.0,25797000.0,16579000.0
Stock-based compensation,13163000.0,12917000.0,10614000.0,25604000.0,23687000.0,294000.0
Operating Cash Flow,-45655000.0,-33854000.0,-165690000.0,-189244000.0,-135918000.0,-20873000.0
Capital Expenditure,766000.0,672000.0,2785000.0,6307000.0,3505000.0,-134138000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-12040000.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,-3500000.0
Investing Cash flow,-329103000.0,-290808000.0,-414447000.0,-556446000.0,-400763000.0,-127522000.0
Issuance (repayment) of debt,-700143000.0,-172495000.0,-233244000.0,-589000.0,-75500000.0,20495000.0
Issuance (buybacks) of shares,-218244000.0,-107815000.0,-93749000.0,-91564000.0,151263000.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Financing Cash Flow,510716000.0,336528000.0,584510000.0,576254000.0,792292000.0,142783000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,135958000.0,11866000.0,4373000.0,-169436000.0,255611000.0,-5612000.0
Free Cash Flow,-46421000.0,-34526000.0,-168475000.0,-195551000.0,-139423000.0,-155011000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,-0.0521
