Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,3935000.0,53167000.0,66957000.0,62949000.0,50572000.0,50572000.0
Revenue Growth,-0.925987924840597,-0.205953074361157,0.063670590478006,0.24474017242743,0,
Cost of Revenue,1232000.0,38240000.0,47628000.0,44209000.0,38317000.0,38317000.0
Gross Profit,2703000.0,14927000.0,19329000.0,18740000.0,12255000.0,12255000.0
R&D Expenses,964000.0,2277000.0,635000.0,616000.0,0.0,0.0
SG&A Expense,13241000.0,23769000.0,25757000.0,21901000.0,0.0,12993000.0
Operating Expenses,17733000.0,38650000.0,30741000.0,26446000.0,16171000.0,16171000.0
Operating Income,-15030000.0,-23723000.0,-11412000.0,-7706000.0,-3916000.0,-3916000.0
Interest Expense,0.0,1743000.0,448000.0,387000.0,0.0,315000.0
Earnings before Tax,-16260000.0,-24860000.0,-13691000.0,-6431000.0,-3989000.0,-4263000.0
Income Tax Expense,10830000.0,0.0,-4993000.0,-1976000.0,1191000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,-272000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-35013000.0,-27114000.0,-11719000.0,-7536000.0,-4263000.0,-4263000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-35013000.0,-27114000.0,-11719000.0,-7536000.0,-4263000.0,-4263000.0
EPS,-5511.4,-468.26,-8.3,-0.42,-0.35,-6300.003
EPS Diluted,-5511.4,-468.26,-8.3,-0.42,-0.35,-6300.003
Weighted Average Shs Out,6490.0,57904000.0,1412094000.0,18111210.0,12287778.0,
Weighted Average Shs Out (Dil),6490.0,57904000.0,1412094000.0,18111210.0,12287778.0,683.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.686912325286,0.280756860459,0.288677808146,0.297701313762,0.242327770308,0.2423
EBITDA Margin,-1.4,-0.32798540448,-0.100691488567,-0.070040826701,-0.0578383295104,-0.059
EBIT Margin,-3.81956797967,-0.446197829481,-0.170437743627,-0.122416559437,-0.0774341532864,-0.0781
Profit Margin,-8.89783989835,-0.509977993868,-0.175022775811,-0.119715960539,-0.0842956576762,-0.084
Free Cash Flow margin,0.545870393901,-0.0623318976057,-0.127783502845,-0.0888020461008,-0.0555050225421,-0.0566
EBITDA,-5509000.0,-17438000.0,-6742000.0,-4409000.0,-2925000.0,-3004000.0
EBIT,-15030000.0,-23723000.0,-11412000.0,-7706000.0,-3916000.0,-3948000.0
Consolidated Income,-35013000.0,-27114000.0,-11719000.0,-7536000.0,-4263000.0,-4535000.0
Earnings Before Tax Margin,-4.13214739517,-0.46758327534,-0.204474513494,-0.102162067706,-0.0788776398007,-0.0843
Net Profit Margin,-8.89783989835,-0.509977993868,-0.175022775811,-0.119715960539,-0.0842956576762,-0.0843
