Date,2019-05-31,2018-05-31,2017-05-31,2016-05-31,2015-05-31,2014-05-31,2013-05-31,2012-05-31
Depreciation & Amortization,162905.0,186601.0,219219.0,232422.0,253275.0,207033.0,216708.0,180124.0
Stock-based compensation,151224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-2244039.0,-1174217.0,-722858.0,-208782.0,-405481.0,-862273.0,1394037.0,147412.0
Capital Expenditure,101137.0,130347.0,96085.0,91556.0,10503.0,137234.0,257121.0,164798.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-171111.0,-130347.0,-96085.0,-95192.0,-22782.0,-282530.0,-257121.0,-113170.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-35390.0
Issuance (buybacks) of shares,1089790.0,61968.0,-1225462.0,-892947.0,-1088307.0,-1359125.0,-2219796.0,-1077342.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Financing Cash Flow,1907427.0,1294307.0,157728.0,1105914.0,9560.0,185275.0,258514.0,55400.0
Effect of forex changes on cash,-10395.0,-10302.0,-2248.0,-1322.0,-2115.0,-1143.0,-2976.0,-1570.0
Net cash flow / Change in cash,686785.0,-20559.0,-663463.0,800618.0,-420818.0,-960671.0,1392454.0,88072.0
Free Cash Flow,-2345176.0,-1304564.0,-818943.0,-300338.0,-415984.0,-999507.0,1136916.0,-17386.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
