Date,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30
Revenue,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0
R&D Expenses,3691920.4545,4584760.6085,9946840.0609,3710609.9925,601792.1147
SG&A Expense,4491417.4242,4116029.6237,4298642.8027,3921341.5362,954614.6953
Operating Expenses,8183337.8788,8700790.2322,14245482.8637,7631951.5287,1556406.81
Operating Income,-8183337.8788,-8700790.2322,-14245482.8637,-7631951.5287,-1556406.81
Interest Expense,690878.0303,628168.9351,714276.4661,69914.2431,78482.9749
Earnings before Tax,-8789705.303,-3508903.9231,-9892243.7167,-7215948.5459,-1634344.9821
Income Tax Expense,20476.5152,93187.3499,115210.9673,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-8810181.8182,-3602091.273,-10007454.6839,-7215948.5459,-1634344.9821
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-8810181.8182,-3602091.273,-10007454.6839,-7215948.5459,-1634344.9821
EPS,-1.9318,-2.474,-7.441,-7.9045,-2.1505
EPS Diluted,-1.9318,-2.474,-7.441,-7.9045,-2.1505
Weighted Average Shs Out,1102272.7273,1164931.9456,1034272.658,1012677.1066,
Weighted Average Shs Out (Dil),3459484.0909,1164880.7046,1024517.8979,684303.5048,702846.7742
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0
Profit Margin,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0
EBITDA,-8072700.0,-2843789.4315,-9127562.8332,-7114548.8441,-1534907.7061
EBIT,-8098827.2727,-2880734.988,-9177967.2506,-7146034.3028,-1555862.0072
Consolidated Income,-8810181.8182,-3602091.273,-10007454.6839,-7215948.5459,-1634344.9821
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0
