Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,8876000.0,0.0,0.0,0.0,0.0,0.0,183924000.0,0.0,167233000.0,130134000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,0.285083068221987,-0.075
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,183924000.0,0.0,167233000.0,130134000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,214294000.0,184540000.0,172448000.0,145111000.0,115108000.0,98780000.0,113370000.0,66135000.0,84316000.0,80924000.0
Operating Expenses,221473000.0,191070000.0,179195000.0,151180000.0,120714000.0,101649000.0,149561000.0,67877000.0,117755000.0,105753000.0
Operating Income,188647000.0,159869000.0,135777000.0,99764000.0,85887000.0,33487000.0,34363000.0,34675000.0,49478000.0,24381000.0
Interest Expense,65329000.0,37853000.0,28147000.0,21665000.0,23780000.0,23403000.0,0.0,41401000.0,0.0,0.0
Earnings before Tax,188647000.0,159869000.0,135777000.0,99764000.0,85887000.0,0.0,33465000.0,34675000.0,46693000.0,24381000.0
Income Tax Expense,41727000.0,67681000.0,44847000.0,31750000.0,26305000.0,12259000.0,6828000.0,9043000.0,15018000.0,5863000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,146920000.0,92188000.0,90930000.0,68014000.0,59582000.0,33487000.0,26637000.0,25632000.0,31675000.0,18518000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,146920000.0,92188000.0,90930000.0,68014000.0,59582000.0,33487000.0,26637000.0,25632000.0,31675000.0,18518000.0
EPS,2.8,1.97,2.18,1.89,1.89,1.23,1.06,1.02,1.39,0.88
EPS Diluted,2.79,1.96,2.17,1.88,1.88,1.22,1.06,1.02,1.38,0.87
Weighted Average Shs Out,52492104.0,46874502.0,41737636.0,35971877.0,31499498.0,27269613.0,25123651.0,0.0,25042100.0,21078828.0
Weighted Average Shs Out (Dil),52626850.0,47001516.0,41989455.0,36227439.0,31759647.0,27460757.0,25123651.0,0.0,25042100.0,21078828.0
Dividend per Share,0.828740462331,0.732231700782,0.708130172206,0.677856361859,0.677526422129,0.702930367142,0.68,0.0,0.68,0.68
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
EBITDA Margin,21.6474763407,0.0,0.0,0.0,0.0,0.0,0.224,0.0,0.336,0.256
EBIT Margin,21.2536052276,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.2792,0.1874
Profit Margin,16.5525011266,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.189,0.142
Free Cash Flow margin,6.20166741776,0.0,0.0,0.0,0.0,0.0,0.8723,0.0,0.5319,0.3739
EBITDA,192143000.0,164701000.0,135984000.0,105717000.0,93991000.0,42583000.0,41175000.0,39473000.0,56196000.0,33280000.0
EBIT,188647000.0,159869000.0,135777000.0,99764000.0,85887000.0,33487000.0,33465000.0,34675000.0,46693000.0,24381000.0
Consolidated Income,146920000.0,92188000.0,90930000.0,68014000.0,59582000.0,33487000.0,26637000.0,25632000.0,31675000.0,18518000.0
Earnings Before Tax Margin,21.2536052276,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.2792,0.1874
Net Profit Margin,16.5525011266,0.0,0.0,0.0,0.0,0.0,0.1448,0.0,0.1894,0.1423
