Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,745000.0,1236000.0,683000.0,0.0,0.0,0.0,0.0
Revenue Growth,-0.397249190938511,0.809663250366032,0.0,0.0,0.0,0.0,
Cost of Revenue,946000.0,3098000.0,1664000.0,0.0,0.0,0.0,0.0
Gross Profit,-201000.0,-1862000.0,-981000.0,0.0,0.0,0.0,0.0
R&D Expenses,31844000.0,42701000.0,60723000.0,38762000.0,31803000.0,16336000.0,8523000.0
SG&A Expense,20008000.0,46838000.0,49777000.0,23214000.0,7836000.0,3514000.0,2408000.0
Operating Expenses,51852000.0,89539000.0,110500000.0,61976000.0,39639000.0,19850000.0,10931000.0
Operating Income,-52053000.0,-91401000.0,-111481000.0,-61976000.0,-39639000.0,-19850000.0,-10931000.0
Interest Expense,0.0,0.0,0.0,0.0,39000.0,2528000.0,444000.0
Earnings before Tax,0.0,0.0,0.0,0.0,0.0,-19559000.0,-7569000.0
Income Tax Expense,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-50368000.0,-90130000.0,-110583000.0,-61668000.0,-42877000.0,-19559000.0,-7569000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,539000.0,801000.0
Net Income Com,-50368000.0,-90130000.0,-110583000.0,-61668000.0,-42877000.0,-20098000.0,-8370000.0
EPS,-1.65,-2.97,-3.69,-2.57,-5.46,-268.79,-118.99
EPS Diluted,-1.65,-2.97,-3.69,-2.57,-5.46,-268.79,-118.99
Weighted Average Shs Out,30610244.0,30304158.0,29962781.0,23952562.0,7853228.0,,
Weighted Average Shs Out (Dil),30610244.0,30304158.0,29962781.0,23952562.0,7853228.0,74772.0,70343.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,-0.269798657718,-1.50647249191,-1.43631039531,0.0,0.0,0.0,0.0
EBITDA Margin,-67.5986577181,-72.6165048544,-161.043923865,0.0,0.0,,
EBIT Margin,-69.8697986577,-73.9490291262,-163.222547584,0.0,0.0,0.0,0.0
Profit Margin,-67.6080536913,-72.9207119741,-161.907759883,0.0,0.0,,
Free Cash Flow margin,-52.255033557,-61.9466019417,-141.802342606,0.0,0.0,0.0,0.0
EBITDA,-50361000.0,-89754000.0,-109993000.0,-61605000.0,-39386000.0,-16774000.0,-6933000.0
EBIT,-52053000.0,-91401000.0,-111481000.0,-61976000.0,-39639000.0,-17031000.0,-7125000.0
Consolidated Income,-50368000.0,-90130000.0,-110583000.0,-61668000.0,-42877000.0,-19559000.0,-7569000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,-67.6080536913,-72.9207119741,-161.907759883,0.0,0.0,0.0,0.0
