Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,947593000.0,815782000.0,763995000.0,740207000.0,1075170000.0,672186000.0,563763000.0,485955000.0,0.0,431699000.0,403461000.0
Revenue Growth,0.161576254440525,0.0677844750292868,0.0321369562838503,-0.311544220913902,0.599512634895699,0.192320177095694,0.160113590764577,0.0,-1,0.0699894165731012,-0.135
Cost of Revenue,345085000.0,206068000.0,206859000.0,223728000.0,0.0,196806000.0,147598000.0,140421000.0,0.0,89957000.0,110411000.0
Gross Profit,602508000.0,609714000.0,557136000.0,516479000.0,0.0,475380000.0,416165000.0,345534000.0,0.0,341742000.0,293050000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,537941000.0,538125000.0,516757000.0,466700000.0,0.0,422364000.0,363330000.0,324477000.0,0.0,296419000.0,259727000.0
Operating Expenses,529338000.0,530630000.0,496249000.0,453243000.0,0.0,415209000.0,319465000.0,326882000.0,0.0,304561000.0,325620000.0
Operating Income,87432000.0,93374000.0,78036000.0,64683000.0,0.0,63856000.0,97508000.0,60462000.0,0.0,37181000.0,-32570000.0
Interest Expense,41938000.0,35205000.0,36037000.0,40408000.0,0.0,47402000.0,50621000.0,59964000.0,0.0,95097000.0,91542000.0
Earnings before Tax,87432000.0,93374000.0,78036000.0,64683000.0,0.0,63856000.0,97508000.0,60462000.0,0.0,-94633000.0,-40221000.0
Income Tax Expense,31639000.0,-7223000.0,36379000.0,-76596000.0,0.0,36857000.0,26369000.0,16225000.0,0.0,9215000.0,-67500000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76339000.0,-120611000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35509000.0,18689000.0
Net Income,35102000.0,82195000.0,28362000.0,122474000.0,0.0,13850000.0,29063000.0,166015000.0,0.0,-103848000.0,27279000.0
Preferred Dividends,0.0,187500.0,187500.0,187500.0,0.0,187500.0,187500.0,188000.0,0.0,750000.0,750000.0
Net Income Com,35102000.0,82195000.0,28362000.0,122474000.0,0.0,13850000.0,29063000.0,166015000.0,0.0,-104598000.0,26529000.0
EPS,0.37,0.83,0.33,1.41,0.0,0.16,0.35,2.14,0.0,-1.39,0.47
EPS Diluted,0.36,0.79,0.32,1.4,0.0,0.16,0.35,2.09,0.0,-1.39,0.47
Weighted Average Shs Out,95298000.0,98745000.0,86902000.0,87022000.0,0.0,84502000.0,83202000.0,77142.0,0.0,75381248.0,89900305.0
Weighted Average Shs Out (Dil),97860000.0,103916000.0,87492000.0,87208000.0,0.0,84761000.0,84624000.0,79087.0,0.0,75379000.0,57235000.0
Dividend per Share,0.038953607194,0.0282632125948,0.00978375165729,0.0,0.0,0.0,0.0,4.74161366596,0.0,0.0,0.0
Gross Margin,0.635829939647,0.747398201971,0.72924037461,0.69774941334,0.0,0.707214967286,0.738191403125,0.711041145785,0.0,0.7916,0.7263
EBITDA Margin,0.119429966241,0.140745934576,0.112729795352,0.101585097142,0.0,0.10898025249,0.18105303115,0.140119969956,0.0,0.018,0.187
EBIT Margin,0.0922674608191,0.11445950021,0.102142029725,0.0873850152728,0.0,0.0949975155686,0.172959204488,0.124418927678,0.0,0.0011,0.1272
Profit Margin,0.037043329784,0.100756084346,0.0371232796026,0.16545912157,0.0,0.0206044160396,0.0515518045704,0.341626282269,0.0,-0.242,0.066
Free Cash Flow margin,0.0433614431512,0.0533892633081,0.103183921361,-0.022365365364,0.0,0.132549621682,0.119834043738,0.311390972415,0.0,0.7908,0.0272
EBITDA,113171000.0,114818000.0,86125000.0,75194000.0,0.0,73255000.0,102071000.0,68092000.0,0.0,7911000.0,75337000.0
EBIT,87432000.0,93374000.0,78036000.0,64683000.0,0.0,63856000.0,97508000.0,60462000.0,0.0,464000.0,51321000.0
Consolidated Income,35102000.0,82195000.0,28362000.0,122474000.0,0.0,13850000.0,29063000.0,166015000.0,0.0,-180187000.0,-93332000.0
Earnings Before Tax Margin,0.0922674608191,0.11445950021,0.102142029725,0.0873850152728,0.0,0.0949975155686,0.172959204488,0.124418927678,0.0,-0.2192,-0.0997
Net Profit Margin,0.037043329784,0.100756084346,0.0371232796026,0.16545912157,0.0,0.0206044160396,0.0515518045704,0.341626282269,0.0,-0.2406,0.0676
