Date,2019-02-02,2018-02-03,2017-01-28,2016-01-30,2015-01-31,2014-02-01,2013-02-02,2012-01-28,2011-01-29,2010-01-30
Depreciation & Amortization,225849000.0,233683000.0,245923000.0,252147000.0,252334000.0,257237000.0,261572000.0,259467000.0,263395000.0,264763000.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,367288000.0,274285000.0,517007000.0,450226000.0,611589000.0,501757000.0,522703000.0,501140000.0,512922000.0,554007000.0
Capital Expenditure,137064000.0,130464000.0,104824000.0,165788000.0,151888000.0,94923000.0,136632000.0,115651000.0,98184000.0,-63453000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Investment purchases and sales,-129884000.0,-223013000.0,-240171000.0,-500000000.0,-290408000.0,-301566000.0,-185536000.0,-491157000.0,-413889000.0,0.0
Investing Cash flow,-127749000.0,-110207000.0,-119649000.0,-132939000.0,-143412000.0,-76628000.0,-105709000.0,-83224000.0,-89615000.0,-63453000.0
Issuance (repayment) of debt,-0.0,-1115000.0,-0.0,-2863000.0,-0.0,-1691000.0,-79020000.0,-56767000.0,-17466000.0,-233888000.0
Issuance (buybacks) of shares,-129884000.0,-223013000.0,-240171000.0,-500000000.0,-290408000.0,-301566000.0,-179221000.0,-480337000.0,-396579000.0,0.0
Dividend payments,-11108000.0,-9424000.0,-9787000.0,-10008000.0,-10367000.0,-7361000.0,-252341000.0,-10002000.0,-11110000.0,-11796000.0
Financing Cash Flow,-303058000.0,-324035000.0,-253242000.0,-518170000.0,-301559000.0,-312055000.0,-517206000.0,-536935000.0,-421709000.0,-245684000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,123509000.0,187028000.0,346985000.0,202869000.0,403752000.0,237134000.0,124060000.0,224272000.0,1598000.0,244870000.0
Free Cash Flow,230224000.0,143821000.0,412183000.0,284438000.0,459701000.0,406834000.0,386071000.0,385489000.0,414738000.0,490554000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5007
