Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31,2010-12-31
Revenue,456000000.0,456000000.0,622000000.0,622000000.0,790000000.0,790000000.0,639000000.0,639000000.0,2842000000.0,2842000000.0,2743000000.0,2214000000.0,0.0
Revenue Growth,0,-0.266881028938907,0,-0.212658227848101,0,0.236306729264476,0,-0.775158339197748,0,0.036091870215093,0.238934056007227,0.0,0.0
Cost of Revenue,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Gross Profit,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
SG&A Expense,263000000.0,,345000000.0,,323000000.0,,358000000.0,,623000000.0,,595000000.0,507000000.0,0.0
Operating Expenses,729000000.0,000000.0,926000000.0,000000.0,1003000000.0,000000.0,923000000.0,000000.0,2601000000.0,000000.0,2656000000.0,2416000000.0,0.0
Operating Income,-273000000.0,456000000.0,-304000000.0,622000000.0,-213000000.0,790000000.0,-284000000.0,639000000.0,135000000.0,2842000000.0,34000000.0,-127000000.0,0.0
Interest Expense,73000000.0,73000000.0,75000000.0,75000000.0,90000000.0,90000000.0,95000000.0,130000000.0,126000000.0,185000000.0,134000000.0,128000000.0,0.0
Earnings before Tax,-273000000.0,183000000.0,-304000000.0,318000000.0,-213000000.0,577000000.0,-284000000.0,355000000.0,154000000.0,3083000000.0,98000000.0,-220000000.0,0.0
Income Tax Expense,-79000000.0,-79000000.0,-111000000.0,-111000000.0,-82000000.0,-82000000.0,-99000000.0,-99000000.0,77000000.0,77000000.0,-6000000.0,-100000000.0,0.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,-217000000.0,-217000000.0,-202000000.0,-202000000.0,-145000000.0,-145000000.0,81000000.0,81000000.0,135000000.0,135000000.0,34000000.0,-127000000.0,0.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income Com,-217000000.0,-217000000.0,-202000000.0,-202000000.0,-145000000.0,-145000000.0,81000000.0,81000000.0,135000000.0,135000000.0,34000000.0,-127000000.0,0.0
EPS,-4.62,-4.62,-3.77,-3.77,-2.62,-2.62,1.47,1.47,2.36,2.36,0.6,-2.26,0.0
EPS Diluted,-4.62,-4.62,-3.77,-3.77,-2.62,-2.62,1.47,1.47,2.06,2.06,0.56,-2.26,0.0
Weighted Average Shs Out,46912204.0,47000000.0,53627170.0,54000000.0,55201713.0,55000000.0,55001300.0,55000000.0,57357339.0,57000000.0,56815473.0,56349478.0,0.0
Weighted Average Shs Out (Dil),46912204.0,47000000.0,53627170.0,54000000.0,55201713.0,55000000.0,55001300.0,55000000.0,65859520.0,66000000.0,61601001.0,56349478.0,0.0
Dividend per Share,1.27898488845,,0.149178112513,,0.181153798615,,0.0727255537596,,0.622537182172,,0.0,0.0,0.0
Gross Margin,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
EBITDA Margin,-0.56798245614,0,-0.463022508039,0,-0.246835443038,0,0.532081377152,0,0.485221674877,0,0.463361283266,0.506323396567,0.0
EBIT Margin,-0.598684210526,-0.4890350877193,-0.488745980707,-0.38263665594855,-0.269620253165,-0.17341772151899,-0.444444444444,0.17527386541471,0.0475017593244,0.13969035890218,0.0123951877506,-0.0573622402891,0.0
Profit Margin,-0.475877192982,-0.47587719298246,-0.324758842444,-0.32475884244373,-0.183544303797,-0.18354430379747,0.12676056338,0.12676056338028,0.0475017593244,0.047501759324419,0.0123951877506,-0.0573622402891,0.0
Free Cash Flow margin,0.662280701754,,0.0900321543408,,0.113924050633,,-0.0406885758998,,0.941942294159,,0.7386073642,1.24706413731,0.0
EBITDA,-259000000.0,,-288000000.0,,-195000000.0,,340000000.0,,1379000000.0,,1271000000.0,1121000000.0,0.0
EBIT,-273000000.0,-223000000,-304000000.0,-238000000,-213000000.0,-137000000,-284000000.0,112000000,135000000.0,397000000,34000000.0,-127000000.0,0.0
Consolidated Income,-217000000.0,-217000000.0,-202000000.0,-202000000.0,-145000000.0,-145000000.0,81000000.0,81000000.0,135000000.0,135000000.0,34000000.0,-127000000.0,0.0
Earnings Before Tax Margin,-0.598684210526,0.40131578947368,-0.488745980707,0.5112540192926,-0.269620253165,0.73037974683544,-0.444444444444,0.55555555555556,0.0541871921182,1.0847994370162,0.0357273058695,-0.0993676603433,0.0
Net Profit Margin,-0.475877192982,-0.47587719298246,-0.324758842444,-0.32475884244373,-0.183544303797,-0.18354430379747,0.12676056338,0.12676056338028,0.0475017593244,0.047501759324419,0.0123951877506,-0.0573622402891,0.0
