Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,270884.0,428393.0,67250.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,270884.0,428393.0,67250.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,270884.0,470337.0,67250.0
Property Plant & Equipment Net,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,118165948.0,116588017.0,0.0
Tax assets,0.0,0.0,
Total non-current assets,118165948.0,116588017.0,
Total assets,118436832.0,117058354.0,240000.0
Payables,94720.0,119730.0,78105.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,546067.0,208131.0,218105.0
Long-term debt,0.0,0.0,0.0
Total debt,0.0,0.0,
Deferred revenue,0.0,0.0,
Tax Liabilities,82317.0,88401.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,4025000.0,4025000.0,
Total liabilities,4571067.0,4233131.0,218105.0
Other comprehensive income,0.0,0.0,
Retained earnings (deficit),1161201.0,120659.0,-3105.0
Total shareholders equity,5000006.0,5000005.0,21895.0
Investments,118165948.0,116588017.0,0.0
Net Debt,-270884.0,-428393.0,-67250.0
Other Assets,0.0,41944.0,0.0
Other Liabilities,451347.0,88401.0,140000.0
