Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,17094778.0,17719855.0,17828287.0,13501895.0,12267313.0,3109331.0,3440485.0,323788.0
SG&A Expense,6732544.0,9190933.0,9019194.0,11274404.0,10175323.0,3476879.0,4506232.0,2959246.0
Operating Expenses,23827322.0,26910788.0,26847481.0,24829764.0,22480544.0,6591892.0,7947298.0,3283667.0
Operating Income,-23827322.0,-26910788.0,-26847481.0,-24829764.0,-22480544.0,-6591892.0,-7947298.0,-3283667.0
Interest Expense,173359.0,5430.0,-5007.0,7868.0,866.0,2508.0,1099327.0,175094.0
Earnings before Tax,-23653963.0,-26601235.0,-24321724.0,-21025314.0,-24687509.0,-10773792.0,-8361205.0,-3444795.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-23653963.0,-26601235.0,-24321724.0,-21025314.0,-24687509.0,-10773792.0,-8361205.0,-3444795.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-23653963.0,-26601235.0,-24321724.0,-21025314.0,-24687509.0,-10773792.0,-8361205.0,-3444795.0
EPS,-0.22,-0.4,-0.5,-0.55,-0.9,-0.47,-7.58,-4.3
EPS Diluted,-0.22,-0.4,-0.5,-0.55,-0.9,-0.47,-7.58,-4.3
Weighted Average Shs Out,115698044.0,80025639.0,55747108.0,42017449.0,30005507.0,23656582.0,12053405.0,
Weighted Average Shs Out (Dil),106041809.0,66746389.0,48463268.0,38158480.0,27363748.0,22752752.0,1103521.0,801799.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,,,,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit Margin,,,,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA,-23429883.0,-26539867.0,-24249208.0,-20963981.0,-24648735.0,-10769724.0,-7261297.0,-3269068.0
EBIT,-23480604.0,-26595805.0,-24326731.0,-21017446.0,-24686643.0,-10771284.0,-7261878.0,-3269701.0
Consolidated Income,-23653963.0,-26601235.0,-24321724.0,-21025314.0,-24687509.0,-10773792.0,-8361205.0,-3444795.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
