Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,,,,,,,
Stock-based compensation,3851000.0,5736000.0,4678000.0,4029000.0,2510000.0,948000.0,144000.0
Operating Cash Flow,-43165000.0,-40397000.0,-35774000.0,-49952000.0,-40825000.0,-28648000.0,-9244000.0
Capital Expenditure,-597000.0,-685000.0,-556000.0,-2340000.0,-1409000.0,-1484000.0,-241000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,14001000.0,-13992000.0
Investing Cash flow,-415000.0,-678000.0,-21000.0,-1281000.0,-2040000.0,11909000.0,-14588000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,6401000.0
Issuance (buybacks) of shares,4000.0,0.0,12387000.0,0.0,88751000.0,362000.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,4000.0,37984000.0,12374000.0,32421000.0,106918000.0,50445000.0,27501000.0
Effect of forex changes on cash,-1000.0,1000.0,-4000.0,-10000.0,-1000.0,3000.0,5000.0
Net cash flow / Change in cash,-43577000.0,-3090000.0,-23425000.0,-18822000.0,64052000.0,33709000.0,3674000.0
Free Cash Flow,-43580000.0,-41075000.0,-36328000.0,-52292000.0,-42234000.0,-30132000.0,-9485000.0
Net Cash/Marketcap,,,,,,,
