Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,128900000.0,108700000.0,103700000.0,86700000.0,59600000.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,239500000.0,134400000.0,173300000.0,120900000.0,145600000.0
Capital Expenditure,-64800000.0,-79000000.0,-87900000.0,-47600000.0,-58300000.0
Acquisitions and disposals,-3300000.0,-1000000.0,0.0,34400000.0,13900000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-69100000.0,-86100000.0,-92400000.0,-15000000.0,-46800000.0
Issuance (repayment) of debt,-48300000.0,-28000000.0,-7300000.0,11400000.0,-17300000.0
Issuance (buybacks) of shares,-2000000.0,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-64800000.0,-95800000.0,-51300000.0,-31600000.0,-64000000.0
Effect of forex changes on cash,-2000000.0,900000.0,1100000.0,-2900000.0,400000.0
Net cash flow / Change in cash,96800000.0,-50200000.0,27200000.0,55900000.0,33800000.0
Free Cash Flow,174700000.0,55400000.0,85400000.0,73300000.0,87300000.0
Net Cash/Marketcap,,,,,
