Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,9880608.0,23348714.0,35763047.0,30294165.0,5120343.0,0.0,1119281.0,1802963.0
Revenue Growth,-0.576824316748237,-0.347127385426639,0.180525919760456,4.9164327467906,0.0,-1,-0.37919912943305,
Cost of Revenue,3156920.0,9328893.0,23226995.0,14407363.0,2791948.0,0.0,627362.0,856519.0
Gross Profit,6723688.0,14019821.0,12536052.0,15886802.0,2328395.0,0.0,491919.0,946444.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,18442839.0,17016789.0,16648705.0,0.0,6066611.0,0.0,1750778.0,939727.0
Operating Expenses,18442839.0,17863500.0,17318705.0,14834766.0,6066611.0,0.0,1750778.0,939727.0
Operating Income,-11719151.0,-3843679.0,-4782653.0,1052036.0,-3738216.0,0.0,-1258859.0,6717.0
Interest Expense,3056541.0,2815203.0,3210076.0,0.0,673347.0,0.0,0.0,0.0
Earnings before Tax,8743593.0,-6658882.0,-4248233.0,-2723909.0,-4411563.0,0.0,-1258859.0,6717.0
Income Tax Expense,-1301486.0,861445.0,-1785237.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,8743593.0,-6658882.0,-4248233.0,-2723909.0,-4411563.0,0.0,-1258859.0,6717.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,8743593.0,-6658882.0,-4248233.0,-2723909.0,-4411563.0,0.0,-1258859.0,6717.0
EPS,0.86,-0.81,-0.69,-0.1,-1.0,0.0,-0.5,
EPS Diluted,0.86,-0.81,-0.69,-0.1,-1.0,0.0,-0.5,
Weighted Average Shs Out,10121408.0,8253851.0,6196197.0,27073550.0,5215950.0,0.0,2582426.0,
Weighted Average Shs Out (Dil),10121408.0,8253851.0,6196197.0,27073550.0,4361703.0,0.0,2568554.0,2465753.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.680493346158,0.600453669525,0.350530870594,0.524417887075,0.4547,0.0,0.4395,0.5249
EBITDA Margin,-0.569880315058,-0.05198063585,-0.0823576078403,0.110614997971,-0.727,0.0,-1.122,0.004
EBIT Margin,-1.18607589735,-0.164620586813,-0.133731697973,0.0347273476592,-0.7301,0.0,-1.1247,0.0037
Profit Margin,0.884924591685,-0.285192666286,-0.118788340378,-0.0899153021712,-0.862,0.0,-1.125,0.004
Free Cash Flow margin,-1.38276865148,-0.187037196139,-0.0355300262866,0.024396315264,-0.486,0.0,-0.5259,0.0113
EBITDA,-5630764.0,-1213681.0,-2945359.0,3350989.0,-3723387.0,0.0,-1255859.0,6717.0
EBIT,-11719151.0,-3843679.0,-4782653.0,1052036.0,-3738216.0,0.0,-1258859.0,6717.0
Consolidated Income,8743593.0,-6658882.0,-4248233.0,-2723909.0,-4411563.0,0.0,-1258859.0,6717.0
Earnings Before Tax Margin,0.884924591685,-0.285192666286,-0.118788340378,-0.0899153021712,-0.8616,0.0,-1.1247,0.0037
Net Profit Margin,0.884924591685,-0.285192666286,-0.118788340378,-0.0899153021712,-0.8616,0.0,-1.1247,0.0037
