Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,814816000.0,719700000.0,717450000.0,689055000.0,572188000.0,435895000.0,385716000.0,274705000.0,217935000.0
Revenue Growth,0.13216062248159,0.00313610704578716,0.0412086117944141,0.204245807322069,0.312673923766045,0.130093125512035,0.404109863307912,0.260490513226421,
Cost of Revenue,502883000.0,446557000.0,444768000.0,423389000.0,350102000.0,264637000.0,230248000.0,162478000.0,124272000.0
Gross Profit,311933000.0,273143000.0,272682000.0,265666000.0,222086000.0,171258000.0,155468000.0,112227000.0,93663000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,193349000.0,171648000.0,161794000.0,147710000.0,134274000.0,115661000.0,103479000.0,85801000.0,76438000.0
Operating Expenses,702529000.0,623568000.0,610949000.0,574404000.0,487582000.0,414609000.0,106460000.0,88772000.0,79771000.0
Operating Income,112287000.0,96132000.0,106501000.0,114651000.0,84606000.0,21286000.0,49008000.0,23455000.0,13892000.0
Interest Expense,1400000.0,1496000.0,1533000.0,1726000.0,1651000.0,100000.0,4000.0,0.0,0.0
Earnings before Tax,117220000.0,99226000.0,107102000.0,113368000.0,82983000.0,21941000.0,49441000.0,23805000.0,14851000.0
Income Tax Expense,29963000.0,47702000.0,42445000.0,47018000.0,33452000.0,13735000.0,21507000.0,10355000.0,6460000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,87257000.0,51524000.0,64657000.0,66350000.0,49531000.0,8206000.0,27934000.0,13450000.0,8391000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,37681000.0,0.0,0.0,0.0
Net Income Com,87257000.0,51524000.0,64657000.0,66350000.0,49531000.0,8206000.0,27934000.0,13450000.0,8391000.0
EPS,2.23,1.32,1.66,1.71,1.27,0.24,,,
EPS Diluted,2.22,1.32,1.66,1.69,1.27,0.24,,,
Weighted Average Shs Out,39149000.0,38988000.0,38899000.0,38848000.0,38851000.0,38787000.0,,,
Weighted Average Shs Out (Dil),39383000.0,39100000.0,39035000.0,39162000.0,38978000.0,38815000.0,,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.970784490532,0.0,0.0,0.0
Gross Margin,0.382826306798,0.379523412533,0.380071085093,0.385551225954,0.388134669025,0.392888195552,0.4031,0.4085,0.4298
EBITDA Margin,0.145534697404,0.141024037794,0.154558505819,0.171185173898,0.153467042301,0.0558139001365,0.136,0.097,0.083
EBIT Margin,0.137806572281,0.133572321801,0.148443793993,0.16638874981,0.147863988759,0.0488328611248,0.1282,0.0867,0.0681
Profit Margin,0.107087980599,0.0715909406697,0.0901205658931,0.0962912975017,0.08656420617,0.0188256346138,0.072,0.049,0.039
Free Cash Flow margin,0.134069532262,0.083344449076,0.090616767719,0.0948023017031,0.120364285864,0.211401828422,0.0803,0.0543,0.0149
EBITDA,118584000.0,101495000.0,110888000.0,117956000.0,87812000.0,24329000.0,52426000.0,26776000.0,18184000.0
EBIT,112287000.0,96132000.0,106501000.0,114651000.0,84606000.0,21286000.0,49445000.0,23805000.0,14851000.0
Consolidated Income,87257000.0,51524000.0,64657000.0,66350000.0,49531000.0,8206000.0,27934000.0,13450000.0,8391000.0
Earnings Before Tax Margin,0.143860699839,0.137871335279,0.14928148303,0.16452677943,0.145027508441,0.0503355165808,0.1282,0.0867,0.0681
Net Profit Margin,0.107087980599,0.0715909406697,0.0901205658931,0.0962912975017,0.08656420617,0.0188256346138,0.0724,0.049,0.0385
