Date,2018-12-31,2017-12-31,2016-12-31
Revenue,2076000.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,422000.0,0.0,0.0
Gross Profit,1654000.0,0.0,0.0
R&D Expenses,205319000.0,32527000.0,16206000.0
SG&A Expense,31366000.0,5985000.0,2997000.0
Operating Expenses,236685000.0,38512000.0,19203000.0
Operating Income,-235031000.0,-38512000.0,-19203000.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,-229525000.0,-39691000.0,-19065000.0
Income Tax Expense,970000.0,53000.0,20000.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-230495000.0,-39744000.0,-19085000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-230495000.0,-39744000.0,-19085000.0
EPS,-10.22,-4.48,-2.69
EPS Diluted,-10.22,-4.48,-2.69
Weighted Average Shs Out,83094818.0,83094818.0,83094818.0
Weighted Average Shs Out (Dil),22559389.0,8872768.0,7100528.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.7967,0.0,0.0
EBITDA Margin,-109.984,,
EBIT Margin,-110.5612,0.0,0.0
Profit Margin,-111.028,,
Free Cash Flow margin,-48.9249,0.0,0.0
EBITDA,-228326000.0,-39389000.0,-19059000.0
EBIT,-229525000.0,-39691000.0,-19065000.0
Consolidated Income,-230495000.0,-39744000.0,-19085000.0
Earnings Before Tax Margin,-110.5612,0.0,0.0
Net Profit Margin,-111.0284,0.0,0.0
