Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,3585000.0,1274000.0,71000.0,100000.0,783000.0,655000.0
Stock-based compensation,16878000.0,11287000.0,10095000.0,3986000.0,553000.0,343000.0
Operating Cash Flow,-75521000.0,170373000.0,-2032000.0,-27415000.0,31802000.0,-8008000.0
Capital Expenditure,3788000.0,1559000.0,2176000.0,1594000.0,-1663000.0,-732000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,9714000.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,5926000.0,-121266000.0,45859000.0,-130562000.0,-1663000.0,-732000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-1256000.0,2635000.0
Issuance (buybacks) of shares,-112981000.0,-157591000.0,-104645000.0,-59822000.0,8000.0,62000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,139624000.0,23796000.0,996000.0,153403000.0,25554000.0,2697000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,248494000.0,72903000.0,44823000.0,-4574000.0,55693000.0,-6043000.0
Free Cash Flow,-79309000.0,168814000.0,-4208000.0,-29009000.0,30139000.0,-8740000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.2449,0.2449
