Date,2019-04-30,2018-04-30,2017-04-30,2016-04-30,2015-04-30
Revenue,3116032000.0,2511469000.0,2319146000.0,1858182000.0,1570085000.0
Revenue Growth,0.240720868941643,0.0829283710469285,0.24807257846648,0.183491339640847,
Cost of Revenue,2111913000.0,1692893000.0,1560575000.0,1265018000.0,1091114000.0
Gross Profit,1004119000.0,818576000.0,758571000.0,593164000.0,478971000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,739460000.0,633877000.0,585078000.0,470035000.0,396155000.0
Operating Expenses,856919000.0,699407000.0,654318000.0,534250000.0,460320000.0
Operating Income,147200000.0,119169000.0,104253000.0,58914000.0,18651000.0
Interest Expense,73677000.0,31395000.0,36463000.0,37418000.0,36396000.0
Earnings before Tax,70041000.0,83854000.0,71540000.0,25148000.0,-18323000.0
Income Tax Expense,14039000.0,20883000.0,22654000.0,12584000.0,-6626000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,56002000.0,62971000.0,48886000.0,12564000.0,-11697000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,56002000.0,62971000.0,48886000.0,12564000.0,-11697000.0
EPS,1.33,1.54,1.21,0.38,-0.36
EPS Diluted,1.31,1.49,1.19,0.38,-0.36
Weighted Average Shs Out,40914000.0,41015000.0,40260405.0,33000000.0,
Weighted Average Shs Out (Dil),41589000.0,42163000.0,41070025.0,32799000.0,32450401.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.322242839611,0.325935139952,0.327090661821,0.3192,0.3051
EBITDA Margin,0.08600393064,0.0746774099143,0.0790316780401,0.068,0.052
EBIT Margin,0.0472395662175,0.0474499187527,0.0449531853536,0.0337,0.0115
Profit Margin,0.0179722159464,0.0250733733922,0.0210793110912,0.007,-0.007
Free Cash Flow margin,0.0561114263268,0.0258314954316,0.0239851221096,0.0216,0.0217
EBITDA,267991000.0,187550000.0,183286000.0,126781000.0,82238000.0
EBIT,147200000.0,119169000.0,104253000.0,62566000.0,18073000.0
Consolidated Income,56002000.0,62971000.0,48886000.0,12564000.0,-11697000.0
Earnings Before Tax Margin,0.0224776253902,0.0333884272511,0.0308475619905,0.0135,-0.0117
Net Profit Margin,0.0179722159464,0.0250733733922,0.0210793110912,0.0068,-0.0074
