Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,1622000000.0,1334000000.0,1289000000.0,1260000000.0
Stock-based compensation,0.0,0.0,0.0,0.0
Operating Cash Flow,1140000000.0,1218000000.0,1245000000.0,1370000000.0
Capital Expenditure,-524000000.0,-414000000.0,-444000000.0,-440000000.0
Acquisitions and disposals,-239000000.0,-70000000.0,-303000000.0,-43000000.0
Investment purchases and sales,-50000000.0,-112000000.0,-2000000.0,2000000.0
Investing Cash flow,-1001000000.0,-679000000.0,-843000000.0,-538000000.0
Issuance (repayment) of debt,15000000.0,-91000000.0,-26000000.0,32000000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,-78000000.0,-539000000.0,-435000000.0,-828000000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,55000000.0,10000000.0,-123000000.0,-31000000.0
Free Cash Flow,616000000.0,804000000.0,801000000.0,930000000.0
Net Cash/Marketcap,,,,
