Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,30091000.0,30723000.0,28489000.0,35998000.0,28579000.0,24736000.0,14715000.0
Stock-based compensation,3858000.0,3785000.0,3106000.0,2706000.0,2096000.0,4670000.0,1705000.0
Operating Cash Flow,46582000.0,44773000.0,38991000.0,30819000.0,35224000.0,32217000.0,37624000.0
Capital Expenditure,-46031000.0,-809000.0,-5189000.0,-206306000.0,-27907000.0,-71092000.0,-60683000.0
Acquisitions and disposals,-1979000.0,-48883000.0,0.0,1288000.0,-6242000.0,14099000.0,0.0
Investment purchases and sales,11740000.0,9591000.0,9036000.0,-16391000.0,-40401000.0,-10399000.0,-18761000.0
Investing Cash flow,-36270000.0,-40101000.0,3847000.0,-221409000.0,-74550000.0,-67392000.0,-79444000.0
Issuance (repayment) of debt,0.0,0.0,-83500000.0,83500000.0,0.0,0.0,0.0
Issuance (buybacks) of shares,-17151000.0,-15124000.0,56628000.0,23914000.0,34255000.0,0.0,166865000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-17151000.0,-15124000.0,-26872000.0,107453000.0,32106000.0,9613000.0,157730000.0
Effect of forex changes on cash,192000.0,1557000.0,122000.0,-1741000.0,-1492000.0,-2861000.0,-1624000.0
Net cash flow / Change in cash,-6647000.0,-8895000.0,16088000.0,-84878000.0,-8712000.0,-28423000.0,114286000.0
Free Cash Flow,551000.0,43964000.0,33802000.0,-175487000.0,7317000.0,-38875000.0,-23059000.0
Net Cash/Marketcap,,,,,,,
