Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,103670000.0,49591000.0,1923000.0
Short-term investments,8091000.0,0.0,0.0
Cash and short-term investments,111761000.0,49591000.0,1923000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,112650000.0,49914000.0,2169000.0
Property Plant & Equipment Net,3014000.0,200000.0,13000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,3466000.0,200000.0,13000.0
Total assets,116116000.0,50114000.0,2182000.0
Payables,888000.0,193000.0,42000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,2596000.0,640000.0,43000.0
Long-term debt,0.0,0.0,1843000.0
Total debt,0.0,0.0,1843000.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,103000.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,294000.0,0.0,1850000.0
Total liabilities,2890000.0,640000.0,1893000.0
Other comprehensive income,2000.0,58544000,0.0
Retained earnings (deficit),-19959000.0,-9070000.0,-1150000.0
Total shareholders equity,113226000.0,49474000.0,289000.0
Investments,8091000.0,0.0,0.0
Net Debt,-111761000.0,-49591000.0,-80000.0
Other Assets,889000.0,0.0,246000.0
Other Liabilities,1708000.0,0.0,1000.0
