Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,585000.0,13864000.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,-0.957804385458742,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,235000.0,340000.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,350000.0,13524000.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,15940000.0,17770000.0,12447000.0,11198000.0,10974000.0,13508000.0,10572000.0
SG&A Expense,5617000.0,6409000.0,3828000.0,3673000.0,3804000.0,2452000.0,1897000.0
Operating Expenses,21557000.0,24179000.0,16275000.0,14871000.0,14778000.0,15960000.0,12469000.0
Operating Income,-21207000.0,-10655000.0,-16275000.0,-14871000.0,-14778000.0,-15960000.0,-12469000.0
Interest Expense,159000.0,27000.0,12000.0,-17000.0,2629000.0,1410000.0,-244000.0
Earnings before Tax,-20458000.0,-10138000.0,-16002000.0,-14888000.0,-17407000.0,-17370000.0,-12225000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-20458000.0,-10138000.0,-16002000.0,-14888000.0,-17407000.0,-17370000.0,-12225000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-20458000.0,-10138000.0,-16002000.0,-14888000.0,-17407000.0,-17370000.0,-12225000.0
EPS,0.62,0.37,0.64,0.73,3.09,15.82,11.13
EPS Diluted,0.62,0.37,0.64,0.73,3.09,15.82,11.13
Weighted Average Shs Out,29879323.0,26902285.0,22470321.0,19898674.0,18538256.0,18538256.0,
Weighted Average Shs Out (Dil),32969094.0,27398169.0,24970585.0,20309596.0,5627324.0,1098248.0,1098248.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.5983,0.9755,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-32.723,-0.718,,,,,
EBIT Margin,-34.6991,-0.7293,0.0,0.0,0.0,0.0,0.0
Profit Margin,-34.971,-0.731,,,,,
Free Cash Flow margin,-30.6068,-0.7431,0.0,0.0,0.0,0.0,0.0
EBITDA,-19143000.0,-9955000.0,-15860000.0,-14783000.0,-14643000.0,-15791000.0,-12272000.0
EBIT,-20299000.0,-10111000.0,-15990000.0,-14905000.0,-14778000.0,-15960000.0,-12469000.0
Consolidated Income,-20458000.0,-10138000.0,-16002000.0,-14888000.0,-17407000.0,-17370000.0,-12225000.0
Earnings Before Tax Margin,-34.9709,-0.7312,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,-34.9709,-0.7312,0.0,0.0,0.0,0.0,0.0
