Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,17900800000.0,17534000000.0,14983788000.0,11855602000.0,11339304000.0,11129533000.0,10185532000.0,9534462000.0,0.0,0.0,7094249000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.111
Cost of Revenue,9864700000.0,10115931000.0,8202577000.0,5933337000.0,5780078000.0,5965049000.0,5568966000.0,5328236000.0,0.0,0.0,3831080000.0
Gross Profit,8036100000.0,7418562000.0,6781211000.0,5922265000.0,5559226000.0,5164484000.0,4616566000.0,4206226000.0,0.0,0.0,3263169000.0
R&D Expenses,103100000.0,51922000.0,58474000.0,58041000.0,57667000.0,50019000.0,47042000.0,44648000.0,0.0,0.0,0.0
SG&A Expense,5274900000.0,5033780000.0,4785415000.0,4159435000.0,3913518000.0,3822966000.0,3467681000.0,3259648000.0,0.0,0.0,2568395000.0
Operating Expenses,5690800000.0,5403814000.0,5050653000.0,4217476000.0,3971185000.0,3872985000.0,3514723000.0,3304296000.0,0.0,0.0,2582539000.0
Operating Income,1981800000.0,1360000000.0,1528219000.0,1595000000.0,1549000000.0,1258226000.0,1085958000.0,907309000.0,0.0,0.0,680630000.0
Interest Expense,349300000.0,366734000.0,263471000.0,154000000.0,61791000.0,64205000.0,62714000.0,42788000.0,0.0,0.0,40026000.0
Earnings before Tax,1981800000.0,1360000000.0,1528219000.0,1595000000.0,1549000000.0,1258226000.0,1085958000.0,907309000.0,0.0,0.0,622817000.0
Income Tax Expense,440500000.0,250904000.0,-285583000.0,462530000.0,495117000.0,392339000.0,333397000.0,276275000.0,0.0,0.0,186969000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,1541300000.0,1108746000.0,1772262000.0,1132703000.0,1053849000.0,865887000.0,752561000.0,631034000.0,0.0,0.0,435848000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,1541300000.0,1108746000.0,1772262000.0,1132703000.0,1053849000.0,865887000.0,752561000.0,631034000.0,0.0,0.0,435848000.0
EPS,16.79,11.92,19.08,12.33,11.38,8.95,7.41,6.15,0.0,0.0,3.8
EPS Diluted,16.49,11.67,18.67,11.99,11.16,8.78,7.26,6.02,0.0,0.0,3.78
Weighted Average Shs Out,91803528.0,92992457.0,92908638.0,91838603.0,92197207.0,96190101.0,100897512.0,101714901.0,0.0,0.0,113340736.0
Weighted Average Shs Out (Dil),93446842.0,94988070.0,94927213.0,94488086.0,94024092.0,98075435.0,103048871.0,103930429.0,0.0,0.0,113340736.0
Dividend per Share,4.50309492535,3.39973219795,3.36077495502,3.30287143291,2.65513864255,2.19487173317,1.98913387416,1.54852627424,0.0,0.0,1.42
Gross Margin,0.448924070433,0.423095813847,0.45256987085,0.499533047752,0.490261659799,0.464034205209,0.45324741015,0.441160287806,0.0,0.0,0.46
EBITDA Margin,0.14333996246,0.112253051215,0.139031398469,0.156583866429,0.154115455411,0.130928314782,0.125055029035,0.113956193858,0.0,0.0,0.118
EBIT Margin,0.11071013586,0.077563590738,0.101991499079,0.134535555428,0.136604504121,0.113052901681,0.106617700479,0.0951610064627,0.0,0.0,0.0934
Profit Margin,0.086102297104,0.0632340595415,0.118278635549,0.0955415844763,0.0929377146957,0.0778008385437,0.0738852914114,0.066184541928,0.0,0.0,0.061
Free Cash Flow margin,0.111302288166,0.096540606821,0.110851007769,0.090216591279,0.106983903068,0.0791572296879,0.0900381050298,0.0766455411957,0.0,0.0,0.1082
EBITDA,2565900000.0,1968245000.0,2083217000.0,1856396000.0,1747562000.0,1457171000.0,1273752000.0,1086511000.0,0.0,0.0,833747000.0
EBIT,1981800000.0,1360000000.0,1528219000.0,1595000000.0,1549000000.0,1258226000.0,1085958000.0,907309000.0,0.0,0.0,662843000.0
Consolidated Income,1541300000.0,1108746000.0,1772262000.0,1132703000.0,1053849000.0,865887000.0,752561000.0,631034000.0,0.0,0.0,435848000.0
Earnings Before Tax Margin,0.11071013586,0.077563590738,0.101991499079,0.134535555428,0.136604504121,0.113052901681,0.106617700479,0.0951610064627,0.0,0.0,0.0878
Net Profit Margin,0.086102297104,0.0632340595415,0.118278635549,0.0955415844763,0.0929377146957,0.0778008385437,0.0738852914114,0.066184541928,0.0,0.0,0.0614
