Date,2018-12-31,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,186682000.0,162484000.0,162000000.0,164494000.0,164000000.0,168446000.0,168000000.0,142724000.0,143000000.0,116374000.0,116000000.0,100819000.0,97843000.0
Revenue Growth,0.148925432657985,0.00298765432098765,-0.0151616472333337,0.00301219512195122,-0.0263942153568503,0.0026547619047619,0.177097054454752,-0.00193006993006993,0.228796810284084,0.00322413793103448,0.150576776202898,0.0304160747319686,0.0
Cost of Revenue,189075000.0,153758000.0,154000000.0,134345000.0,134000000.0,137949000.0,138000000.0,115985000.0,116000000.0,88494000.0,88000000.0,78253000.0,81886000.0
Gross Profit,-2393000.0,8726000.0,9000000.0,30149000.0,30000000.0,30497000.0,30000000.0,26739000.0,27000000.0,27880000.0,28000000.0,22566000.0,15957000.0
R&D Expenses,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,20150000.0,11711000.0,12000000.0,10244000.0,10000000.0,9540000.0,10000000.0,11675000.0,12000000.0,9471000.0,9000000.0,8456000.0,6810000.0
Operating Expenses,21082000.0,12643000.0,13000000.0,11463000.0,11000000.0,11047000.0,11000000.0,12428000.0,12000000.0,9471000.0,9000000.0,8456000.0,6810000.0
Operating Income,-23475000.0,-3917000.0,-4000000.0,18686000.0,19000000.0,19450000.0,19000000.0,14311000.0,14000000.0,18409000.0,18000000.0,14110000.0,9147000.0
Interest Expense,20165000.0,4980000.0,5000000.0,1678000.0,2000000.0,521000.0,1000000.0,271000.0,0000000.0,371000.0,0000000.0,407000.0,647000.0
Earnings before Tax,-40774000.0,-8827000.0,-9000000.0,17222000.0,17000000.0,19612000.0,20000000.0,13859000.0,14000000.0,18211000.0,18000000.0,13401000.0,8542000.0
Income Tax Expense,-3102000.0,-15501000.0,-16000000.0,4411000.0,4000000.0,6055000.0,6000000.0,4394000.0,4000000.0,4892000.0,5000000.0,4144000.0,2344000.0
Net Income - Non-Controlling int,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,-37672000.0,6674000.0,7000000.0,12811000.0,13000000.0,13557000.0,14000000.0,9465000.0,9000000.0,13319000.0,13000000.0,9257000.0,6198000.0
Preferred Dividends,0.0,0.0,,0.0,,3000.0,,7000.0,,11000.0,,0.0,0.0
Net Income Com,-37672000.0,6674000.0,7000000.0,12811000.0,13000000.0,13557000.0,14000000.0,9465000.0,9000000.0,13319000.0,13000000.0,9257000.0,6198000.0
EPS,-3.53,0.64,0.64,1.25,1.25,1.39,1.39,1.12,1.12,1.69,1.69,1.22,0.83
EPS Diluted,-3.53,0.64,0.64,1.24,1.24,1.38,1.38,1.11,1.11,1.67,1.67,1.18,0.8
Weighted Average Shs Out,10670348.0,10399074.0,10000000.0,10286373.0,10000000.0,9778167.0,10000000.0,8462875.0,8000000.0,7870350.0,8000000.0,7564799.0,7497205.0
Weighted Average Shs Out (Dil),10670348.0,10414871.0,10000000.0,10349274.0,10000000.0,9844221.0,10000000.0,8538752.0,9000000.0,7936948.0,8000000.0,7831722.0,7721795.0
Dividend per Share,0.0,0.346331702044,,1.39140194761,,1.40661206204,,1.37970982176,,1.34913319326,,0.822679865297,0.486026888826
Gross Margin,-0.0128185899015,0.0537037492922,0.055555555555556,0.183283280849,0.18292682926829,0.181049119599,0.17857142857143,0.187347607971,0.18881118881119,0.239572413082,0.24137931034483,0.223826858033,0.163087803931
EBITDA Margin,-0.0202965470693,0.0695576179808,0.067901234567901,0.194019234744,0.19512195121951,0.183263479097,0.19047619047619,0.16857711387,0.16783216783217,0.22367539141,0.22413793103448,0.214820619129,0.166378790511
EBIT Margin,-0.125748599222,-0.0241069889958,-0.024691358024691,0.113596848517,0.11585365853659,0.11546727141,0.125,0.100270452061,0.090909090909091,0.158188255109,0.1551724137931,0.139953778554,0.0934865038889
Profit Margin,-0.201797709474,0.0410748135201,0.04320987654321,0.0778812601068,0.079268292682927,0.0804827659903,0.083333333333333,0.0663168072644,0.062937062937063,0.11444996305,0.11206896551724,0.0918180104941,0.0633463814478
Free Cash Flow margin,-0.111730107884,-0.219972428054,,-0.371046968278,,-0.263544399986,,-0.0393556794933,,0.074114492928,,0.105843144645,0.103471888638
EBITDA,-3789000.0,11302000.0,11000000.0,31915000.0,32000000.0,30870000.0,32000000.0,24060000.0,24000000.0,26030000.0,26000000.0,21658000.0,16279000.0
EBIT,-23475000.0,-3917000.0,-4000000,18686000.0,19000000,19450000.0,21000000,14311000.0,13000000,18409000.0,18000000,14110000.0,9147000.0
Consolidated Income,-37672000.0,6674000.0,7000000.0,12811000.0,13000000.0,13557000.0,14000000.0,9465000.0,9000000.0,13319000.0,13000000.0,9257000.0,6198000.0
Earnings Before Tax Margin,-0.218414201691,-0.0543253489574,-0.055555555555556,0.104696827848,0.10365853658537,0.116429003954,0.11904761904762,0.0971035004624,0.097902097902098,0.15648684414,0.1551724137931,0.132921373947,0.0873031284813
Net Profit Margin,-0.201797709474,0.0410748135201,0.04320987654321,0.0778812601068,0.079268292682927,0.0804827659903,0.083333333333333,0.0663168072644,0.062937062937063,0.11444996305,0.11206896551724,0.0918180104941,0.0633463814478
