Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,357254000.0,344600000.0,324157000.0,292987000.0,257192000.0,229564000.0,0.0,152717000.0,135340000.0
Revenue Growth,0.0367208357515961,0.0630651196796614,0.106386972800841,0.139176179663442,0.120349880643306,0.0,-1,0.128395152948131,
Cost of Revenue,105915000.0,108378000.0,97261000.0,89377000.0,78300000.0,68755000.0,0.0,40321000.0,36124000.0
Gross Profit,251339000.0,236222000.0,226896000.0,203610000.0,178892000.0,160809000.0,0.0,112396000.0,99216000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,233201000.0,210376000.0,193983000.0,174384000.0,157316000.0,127731000.0,0.0,78368000.0,68105000.0
Operating Expenses,233201000.0,210376000.0,193983000.0,174384000.0,157316000.0,127731000.0,0.0,79783000.0,68555000.0
Operating Income,18138000.0,25846000.0,32913000.0,29226000.0,21576000.0,33078000.0,0.0,32613000.0,30661000.0
Interest Expense,2690000.0,1857000.0,1715000.0,2584000.0,3141000.0,2581000.0,0.0,443000.0,467000.0
Earnings before Tax,15600000.0,24159000.0,31339000.0,26772000.0,17929000.0,-23718000.0,0.0,32093000.0,30318000.0
Income Tax Expense,5158000.0,13340000.0,12876000.0,11076000.0,7382000.0,11942000.0,0.0,733000.0,609000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,10442000.0,10819000.0,18463000.0,15696000.0,10547000.0,-35660000.0,0.0,31360000.0,29709000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,10442000.0,10819000.0,18463000.0,15696000.0,10547000.0,-35660000.0,0.0,31360000.0,29709000.0
EPS,0.2,0.21,0.36,0.31,0.21,-0.72,0.0,0.97,0.92
EPS Diluted,0.2,0.21,0.36,0.31,0.21,-0.72,0.0,0.97,0.92
Weighted Average Shs Out,51907619.0,51700045.0,51418600.0,51161059.0,51015354.0,49600396.0,0.0,,
Weighted Average Shs Out (Dil),52089160.0,51927877.0,51880113.0,51304982.0,51029790.0,49600396.0,0.0,32261168.0,32329897.0
Dividend per Share,0.199734455307,0.199623027146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.703530261383,0.68549622751,0.699957119544,0.694945509528,0.695558182214,0.700497464759,0.0,0.736,0.7331
EBITDA Margin,0.132370806205,0.153151479977,0.174119331065,0.176697259605,0.162178450341,0.207096931575,0.0,0.27,0.281
EBIT Margin,0.0507706001892,0.0750029019153,0.101534133152,0.0997518661238,0.0838906342343,0.144090536844,0.0,0.213,0.2275
Profit Margin,0.0292285040895,0.031395821242,0.0569569683826,0.0535723428002,0.0410082739743,-0.155337944974,0.0,0.205,0.22
Free Cash Flow margin,-0.047912689571,0.014901334881,0.0811211851047,0.140859492059,0.0232200068431,-0.137904897981,0.0,0.1058,0.1336
EBITDA,47290000.0,52776000.0,56442000.0,51770000.0,41711000.0,47542000.0,0.0,41187000.0,38022000.0
EBIT,18138000.0,25846000.0,32913000.0,29226000.0,21576000.0,33078000.0,0.0,32536000.0,30785000.0
Consolidated Income,10442000.0,10819000.0,18463000.0,15696000.0,10547000.0,-35660000.0,0.0,31360000.0,29709000.0
Earnings Before Tax Margin,0.0436664110129,0.0701073708648,0.0966784613629,0.0913760678801,0.0697105664251,-0.103317593351,0.0,0.2101,0.224
Net Profit Margin,0.0292285040895,0.031395821242,0.0569569683826,0.0535723428002,0.0410082739743,-0.155337944974,0.0,0.2053,0.2195
