Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,43000000.0,59000000.0,31000000.0,28000000.0,48000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,643000000.0,619000000.0,644000000.0,636000000.0,635000000.0
Inventories,93000000.0,78000000.0,80000000.0,64000000.0,68000000.0
Total current assets,10152000000.0,10903000000.0,11643000000.0,11710000000.0,12260000000.0
Property Plant & Equipment Net,5392000000.0,5284000000.0,5280000000.0,5412000000.0,5703000000.0
Goodwill and Intangible Assets,4296000000,5534000000,5719000000,6117000000,6351000000
Long-term investments,000000.0,000000.0,549000000.0,000000.0,000000.0
Tax assets,371000000.0,000000.0,000000.0,000000.0,000000.0
Total non-current assets,10840000000.0,10345000000.0,10945000000.0,10446000000.0,11159000000.0
Total assets,11084000000.0,11770000000.0,12518000000.0,12713000000.0,13445000000.0
Payables,494000000.0,390000000.0,430000000.0,403000000.0,386000000.0
Short-term debt,169000000.0,15000000.0,6000000.0,718000000.0,85000000.0
Total current liabilities,1543000000.0,1255000000.0,1267000000.0,2043000000.0,1446000000.0
Long-term debt,5675000000.0,4849000000.0,5165000000.0,7934000000.0,8622000000.0
Total debt,5675000000.0,4849000000.0,5165000000.0,7934000000.0,8622000000.0
Deferred revenue,207000000.0,178000000.0,194000000.0,215000000.0,224000000.0
Tax Liabilities,000000.0,152000000.0,287000000.0,1879000000.0,2038000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,10840000000.0,10345000000.0,10945000000.0,10446000000.0,11159000000.0
Total liabilities,12383000000.0,11600000000.0,12212000000.0,12489000000.0,12604000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-2512000000.0,-396000000.0,-12000000.0,000000.0,000000.0
Total shareholders equity,-1299000000.0,170000000.0,306000000.0,225000000.0,840000000.0
Investments,000000.0,000000.0,549000000.0,000000.0,000000.0
Net Debt,5801000000,4805000000,5140000000,8624000000,8659000000
Other Assets,92000000,86000000,96000000,188000000,216000000
Other Liabilities,864000000,880000000,814000000,1143000000,1042000000
