Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,397200000.0,397000000.0,418300000.0,418000000.0,581700000.0,582000000.0,648300000.0,648000000.0,736200000.0,736000000.0,780100000.0,798900000.0
Revenue Growth,0.000503778337531486,-0.0509203920631126,0.000717703349282297,-0.281416537734227,-0.000515463917525773,-0.102267468764461,0.000462962962962963,-0.119804400977995,0.000271739130434783,-0.0565312139469299,-0.0235323569908624,0.0
Cost of Revenue,212600000.0,240000000.0,163600000.0,192000000.0,228000000.0,256000000.0,237600000.0,262000000.0,191700000.0,216000000.0,180400000.0,253800000.0
Gross Profit,156700000.0,157000000.0,226800000.0,227000000.0,325800000.0,326000000.0,386700000.0,387000000.0,519800000.0,520000000.0,577800000.0,524500000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,15900000.0,18000000.0,15700000.0,18000000.0,15700000.0,19000000.0,15600000.0,17000000.0,15300000.0,17000000.0,15000000.0,14500000.0
Operating Expenses,15900000.0,18000000.0,15700000.0,18000000.0,15700000.0,19000000.0,15600000.0,17000000.0,15300000.0,17000000.0,15000000.0,14500000.0
Operating Income,153400000.0,139000000.0,209200000.0,209000000.0,0.0,307000000.0,0.0,370000000.0,502400000.0,502000000.0,560800000.0,507900000.0
Interest Expense,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Earnings before Tax,153900000.0,154000000.0,209300000.0,209000000.0,306900000.0,307000000.0,370000000.0,370000000.0,502400000.0,502000000.0,560800000.0,508000000.0
Income Tax Expense,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,153400000.0,154000000.0,209200000.0,209000000.0,0.0,307000000.0,0.0,370000000.0,502400000.0,502000000.0,560800000.0,507900000.0
Preferred Dividends,42600000.0,,0.0,,0.0,,143100000.0,,205700000.0,,239700000.0,219400000.0
Net Income Com,153400000.0,154000000.0,209200000.0,209000000.0,0.0,307000000.0,0.0,370000000.0,502400000.0,502000000.0,560800000.0,507900000.0
EPS,0.0,5.93,0.0,7.56,0.0,10.06,0.0,12.07,0.0,15.77,0.0,0.0
EPS Diluted,0.0,5.93,0.0,7.56,0.0,10.06,0.0,12.07,0.0,15.77,0.0,0.0
Weighted Average Shs Out,18500000.0,18000000.0,18500000.0,18000000.0,18500000.0,18000000.0,18500000.0,18000000.0,18500000.0,18000000.0,18500000.0,0.0
Weighted Average Shs Out (Dil),18500000.0,18000000.0,18500000.0,18000000.0,18500000.0,18000000.0,18500000.0,18000000.0,18500000.0,18000000.0,18500000.0,0.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,0.394511581067,0.39546599496222,0.542194597179,0.54306220095694,0.560082516761,0.56013745704467,0.596483109671,0.59722222222222,0.706058136376,0.70652173913043,0.740674272529,0.656527725623
EBITDA Margin,0.484390735146,0.44836272040302,0.596700932345,0.59808612440191,0.0615437510744,0.5893470790378,0.0362486503162,0.60802469135802,0.708638956805,0.70923913043478,0.741315215998,0.660533233196
EBIT Margin,0.386203423968,0.38790931989924,0.500119531437,0.5,0.0,0.52749140893471,0.0,0.57098765432099,0.68242325455,0.6820652173913,0.71888219459,0.635749155088
Profit Margin,0.386203423968,0.38790931989924,0.500119531437,0.5,0.0,0.52749140893471,0.0,0.57098765432099,0.68242325455,0.6820652173913,0.71888219459,0.635749155088
Free Cash Flow margin,0.378398791541,,0.455175711212,,0.493897197868,,0.521672065402,,0.528796522684,,0.672606076144,0.63362122919
EBITDA,192400000.0,178000000.0,249600000.0,250000000.0,35800000.0,343000000.0,23500000.0,394000000.0,521700000.0,522000000.0,578300000.0,527700000.0
EBIT,153400000.0,154000000,209200000.0,209000000,0.0,307000000,0.0,370000000,502400000.0,502000000,560800000.0,507900000.0
Consolidated Income,153400000.0,154000000.0,209200000.0,209000000.0,0.0,307000000.0,0.0,370000000.0,502400000.0,502000000.0,560800000.0,507900000.0
Earnings Before Tax Margin,0.38746223565,0.38790931989924,0.50035859431,0.5,0.527591542032,0.52749140893471,0.570723430511,0.57098765432099,0.68242325455,0.6820652173913,0.71888219459,0.6358743272
Net Profit Margin,0.386203423968,0.38790931989924,0.500119531437,0.5,0.0,0.52749140893471,0.0,0.57098765432099,0.68242325455,0.6820652173913,0.71888219459,0.635749155088
