Date,2018-06,2017-06,2016-06,2015-06,2014-06
Cash and cash equivalents,10000000.0,2000000.0,0000000.0,0000000.0,1000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,8000000.0,13000000.0,2000000.0,2000000.0,2000000.0
Inventories,3000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Total current assets,2000000.0,2000000.0,0000000.0,0000000.0,0000000.0
Property Plant & Equipment Net,,,,,
Goodwill and Intangible Assets,2000000,2000000,0,0,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,1000000.0,1000000.0,000000.0,0000000.0,000000.0
Total assets,32000000.0,18000000.0,4000000.0,4000000.0,4000000.0
Payables,5000000.0,3000000.0,1000000.0,1000000.0,1000000.0
Short-term debt,1000000.0,2000000.0,1000000.0,1000000.0,1000000.0
Total current liabilities,47000000.0,34000000.0,14000000.0,9000000.0,8000000.0
Long-term debt,1000000.0,1000000.0,000000.0,0000000.0,000000.0
Total debt,1000000.0,1000000.0,000000.0,0000000.0,000000.0
Deferred revenue,38000000.0,25000000.0,8000000.0,6000000.0,5000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,1000000.0,1000000.0,000000.0,0000000.0,000000.0
Total liabilities,48000000.0,35000000.0,14000000.0,10000000.0,8000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-44000000.0,-24000000.0,-13000000.0,-8000000.0,-6000000.0
Total shareholders equity,-16000000.0,-17000000.0,-9000000.0,-6000000.0,-4000000.0
Investments,,,,,
Net Debt,-8000000,1000000,1000000,1000000,0
Other Assets,4000000,0,1000000,1000000,1000000
Other Liabilities,3000000,4000000,3000000,1000000,1000000
