Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,121307000.0,120902000.0,133736000.0,158976000.0,116912000.0,80985000.0,0.0,94839000.0,148022000.0,149326000.0
Stock-based compensation,7379000.0,7727000.0,13747000.0,16887000.0,6775000.0,6724000.0,0.0,0.0,0.0,6415000.0
Operating Cash Flow,46586000.0,64595000.0,53980000.0,195951000.0,108645000.0,49656000.0,0.0,0.0,153325000.0,272315000.0
Capital Expenditure,141931000.0,51923000.0,21066000.0,120597000.0,131609000.0,101379000.0,0.0,0.0,-107684000.0,-135848000.0
Acquisitions and disposals,-49630000.0,-0.0,-0.0,-0.0,-854031000.0,-0.0,-0.0,-0.0,6250000.0,-18105000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-161542000.0,-48093000.0,-14256000.0,-114987000.0,-967739000.0,-100684000.0,74048000.0,46839000.0,-115886000.0,-149699000.0
Issuance (repayment) of debt,-581935000.0,-384100000.0,-689783000.0,-598070000.0,-289900000.0,-120664000.0,-0.0,-0.0,91784000.0,-97134000.0
Issuance (buybacks) of shares,-39764000.0,-26118000.0,122817000.0,-23057000.0,-48384000.0,-38754000.0,-74048000.0,-204412000.0,-65360000.0,1165000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Financing Cash Flow,154994000.0,-21336000.0,-30954000.0,-103437000.0,871644000.0,15734000.0,0.0,50733000.0,-5908000.0,-95722000.0
Effect of forex changes on cash,779000.0,1122000.0,-1987000.0,-2854000.0,-2920000.0,-659000.0,0.0,-2307000.0,435000.0,2618000.0
Net cash flow / Change in cash,40038000.0,-3712000.0,6783000.0,-25327000.0,9630000.0,-35294000.0,74048000.0,139052000.0,31966000.0,29512000.0
Free Cash Flow,-95345000.0,12672000.0,32914000.0,75354000.0,-22964000.0,-51723000.0,0.0,0.0,261009000.0,136467000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307
