Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,1371000.0,40000000.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,-0.965725,0.0,0.0,0.0,0.0,0.0,0.0
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,1371000.0,40000000.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,11075000.0,94612000.0,71984000.0,60025000.0,32608000.0,14855000.0,10963000.0
SG&A Expense,27395000.0,29870000.0,24336000.0,22483000.0,13505000.0,4428000.0,1936000.0
Operating Expenses,76783000.0,124482000.0,96320000.0,82508000.0,46113000.0,19283000.0,12899000.0
Operating Income,-75412000.0,-84482000.0,-96320000.0,-82508000.0,-46113000.0,-19283000.0,-12899000.0
Interest Expense,2429000.0,528000.0,0.0,0.0,0.0,128000.0,393000.0
Earnings before Tax,-76333000.0,-85226000.0,-95570000.0,-82177000.0,-57513000.0,-18497000.0,-13217000.0
Income Tax Expense,0.0,-247000.0,247000.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-76333000.0,-84979000.0,-95817000.0,-82177000.0,-57513000.0,-18497000.0,-13217000.0
Preferred Dividends,0.0,0.0,0.0,0.0,25559000.0,0.0,0.0
Net Income Com,-76333000.0,-84979000.0,-95817000.0,-82177000.0,-83072000.0,-18497000.0,-13217000.0
EPS,-10.64,-14.47,-18.66,-17.04,-26.34,-246.6,-688.259
EPS Diluted,-10.64,-14.47,-18.66,-17.04,-26.34,-246.6,-688.259
Weighted Average Shs Out,11182025.0,5968230.0,5799343.0,4893384.0,4032476.0,,
Weighted Average Shs Out (Dil),7171000.0,5871000.0,5130677.0,4827343.0,3153673.0,75000.0,19203.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-53.132,-2.11,,,,,
EBIT Margin,-53.9052,-2.1175,0.0,0.0,0.0,0.0,0.0
Profit Margin,-55.677,-2.124,,,,,
Free Cash Flow margin,-21.364,-3.0148,0.0,0.0,0.0,0.0,0.0
EBITDA,-72844000.0,-84387000.0,-95355000.0,-81983000.0,-57406000.0,-18352000.0,-12803000.0
EBIT,-73904000.0,-84698000.0,-95570000.0,-82177000.0,-57513000.0,-18369000.0,-12824000.0
Consolidated Income,-76333000.0,-84979000.0,-95817000.0,-82177000.0,-57513000.0,-18497000.0,-13217000.0
Earnings Before Tax Margin,-55.6769,-2.1307,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,-55.6769,-2.1245,0.0,0.0,0.0,0.0,0.0
