Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,209340000.0,571748.0,1063350.0,10845.0,0.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,209340000.0,571748.0,1063350.0,10845.0,0.0
Receivables,3687000.0,0.0,0.0,0.0,-1000.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,219444000.0,615446.0,1217049.0,10845.0,0.0
Property Plant & Equipment Net,4551000.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,1669000.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,252054977.0,250256735.0,0.0,0.0
Tax assets,1267000.0,0.0,0.0,0.0,0.0
Total non-current assets,7108000.0,252054977.0,250256735.0,322750.0,0.0
Total assets,226552000.0,252670423.0,251473784.0,333595.0,0.0
Payables,1827000.0,460846.0,134047.0,299350.0,0.0
Short-term debt,658000.0,0.0,0.0,35150.0,0.0
Total current liabilities,13595000.0,460846.0,134047.0,334500.0,0.0
Long-term debt,80985000.0,0.0,0.0,0.0,0.0
Total debt,81643000.0,0.0,0.0,35150.0,0.0
Deferred revenue,3314000.0,0.0,0.0,0.0,0.0
Tax Liabilities,25000.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,83914000.0,50000.0,50000.0,0.0,0.0
Total liabilities,97061000.0,247670413.0,246473774.0,334500.0,0.0
Other comprehensive income,200422000,4146458,5016306,0.0,0.0
Retained earnings (deficit),-70931000.0,853417.0,-16423.0,-11905.0,0.0
Total shareholders equity,129491000.0,5000010.0,5000010.0,-905.0,0.0
Investments,0.0,252054977.0,250256735.0,0.0,0.0
Net Debt,-127697000.0,-571748.0,-1063350.0,24305.0,0.0
Other Assets,0.0,0.0,0.0,0.0,1000.0
Other Liabilities,0.0,247159567.0,246289727.0,0.0,0.0
