Date,2018-12-31,2017-12-31,2016-12-31
Depreciation & Amortization,27311.0,20969.0,14010.0
Stock-based compensation,0.0,0.0,0.0
Operating Cash Flow,-1870353.0,-961234.0,-633913.0
Capital Expenditure,-23863.0,-6356.0,-47160.0
Acquisitions and disposals,0.0,0.0,0.0
Investment purchases and sales,-42450.0,391747.0,53445.0
Investing Cash flow,-66313.0,385391.0,-445366.0
Issuance (repayment) of debt,182026.0,0.0,0.0
Issuance (buybacks) of shares,1666868.0,66649.0,1820153.0
Dividend payments,0.0,0.0,0.0
Financing Cash Flow,1848894.0,66649.0,1820153.0
Effect of forex changes on cash,-56164.0,27388.0,-32153.0
Net cash flow / Change in cash,-143936.0,-481806.0,708721.0
Free Cash Flow,-1894216.0,-967590.0,-681073.0
Net Cash/Marketcap,,,
