Date,2019-09-28,2018-09-29,2017-09-30,2016-09-24,2015-09-26,2014-09-27,2013-09-28,2012-09-29,2011-09-24,2010-09-25,2009-09-26
Revenue,2.60174e+11,2.65595e+11,2.29234e+11,2.15639e+11,2.33715e+11,1.82795e+11,1.7091e+11,1.56508e+11,1.08249e+11,65225000000.0,42905000000.0
Revenue Growth,-0.0204107758052674,0.158619576502613,0.0630451819939807,-0.0773420619130137,0.278563418036598,0.0695395237259376,0.0920208551639533,0.44581474193757,0.659624377155998,0.520219088684303,0.1444
Cost of Revenue,1.61782e+11,1.63756e+11,1.41048e+11,1.31376e+11,1.40089e+11,1.12258e+11,1.06606e+11,87846000000.0,64431000000.0,39541000000.0,25683000000.0
Gross Profit,98392000000.0,1.01839e+11,88186000000.0,84263000000.0,93626000000.0,70537000000.0,64304000000.0,68662000000.0,43818000000.0,25684000000.0,17222000000.0
R&D Expenses,16217000000.0,14236000000.0,11581000000.0,10045000000.0,8067000000.0,6041000000.0,4475000000.0,3381000000.0,2429000000.0,1782000000.0,1333000000.0
SG&A Expense,18245000000.0,16705000000.0,15261000000.0,14194000000.0,14329000000.0,11993000000.0,10830000000.0,10040000000.0,7599000000.0,5517000000.0,4149000000.0
Operating Expenses,34462000000.0,30941000000.0,26842000000.0,24239000000.0,22396000000.0,18034000000.0,15305000000.0,13421000000.0,10028000000.0,7299000000.0,5482000000.0
Operating Income,63930000000.0,70898000000.0,61344000000.0,60024000000.0,71230000000.0,52503000000.0,48999000000.0,55241000000.0,33790000000.0,18385000000.0,11740000000.0
Interest Expense,3576000000.0,3240000000.0,2323000000.0,1456000000.0,733000000.0,384000000.0,136000000.0,0.0,0.0,0.0,0.0
Earnings before Tax,65737000000.0,72903000000.0,64089000000.0,61372000000.0,72515000000.0,53483000000.0,50155000000.0,55763000000.0,34205000000.0,18540000000.0,12066000000.0
Income Tax Expense,10481000000.0,13372000000.0,15738000000.0,15685000000.0,19121000000.0,13973000000.0,13118000000.0,14030000000.0,8283000000.0,4527000000.0,3831000000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,55256000000.0,59531000000.0,48351000000.0,45687000000.0,53394000000.0,39510000000.0,37037000000.0,41733000000.0,25922000000.0,14013000000.0,8235000000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,55256000000.0,59531000000.0,48351000000.0,45687000000.0,53394000000.0,39510000000.0,37037000000.0,41733000000.0,25922000000.0,14013000000.0,8235000000.0
EPS,11.97,12.01,9.27,8.35,9.28,6.49,40.03,44.64,28.05,15.41,1.317
EPS Diluted,11.89,11.91,9.21,8.31,9.22,6.45,39.75,44.15,27.68,15.15,1.297
Weighted Average Shs Out,4617834000.0,4955377000.0,5217242000.0,5470820000.0,5753421000.0,6085572000.0,925331000.0,934818000.0,924258000.0,909461000.0,6270717306.0
Weighted Average Shs Out (Dil),4648913000.0,5000109000.0,5251692000.0,5500281000.0,5793069000.0,6122663000.0,931662000.0,945355000.0,936645000.0,924712000.0,6251112000.0
Dividend per Share,3.03705403822,2.74234021698,2.43140686849,2.20897805039,1.99566067658,1.817183144,11.338876116,2.63181556135,0.0,0.0,0.0
Gross Margin,0.37817768109,0.3834371882,0.384698604919,0.390759556481,0.400599020174,0.385880357778,0.376244807208,0.438712398088,0.404788958789,0.393775392871,0.4014
EBITDA Margin,0.293945590259,0.307991490804,0.311912718009,0.327069778658,0.35293840789,0.330692852649,0.326230179627,0.37389781992,0.328908350193,0.297615944806,0.298
EBIT Margin,0.245720171885,0.266940266195,0.267604282087,0.278354101067,0.304772907173,0.287223392325,0.286694751624,0.35295959312,0.312150689614,0.281870448448,0.2812
Profit Margin,0.21238094506,0.224142020746,0.210924208451,0.211867983064,0.228457736987,0.216143767609,0.216704698379,0.266650906024,0.239466415394,0.214840935224,0.192
Free Cash Flow margin,0.226371582095,0.24142397259,0.223121351981,0.246198507691,0.299591382667,0.274307284116,0.266227839214,0.271941370409,0.307337712127,0.254350325795,0.2085
EBITDA,76477000000.0,81801000000.0,71501000000.0,70529000000.0,82487000000.0,60449000000.0,55756000000.0,58518000000.0,35604000000.0,19412000000.0,12800000000.0
EBIT,63930000000.0,70898000000.0,61344000000.0,60024000000.0,71230000000.0,52503000000.0,48999000000.0,55241000000.0,33790000000.0,18385000000.0,12066000000.0
Consolidated Income,55256000000.0,59531000000.0,48351000000.0,45687000000.0,53394000000.0,39510000000.0,37037000000.0,41733000000.0,25922000000.0,14013000000.0,8235000000.0
Earnings Before Tax Margin,0.252665523842,0.274489354092,0.279578945532,0.284605289396,0.310271056629,0.292584589294,0.293458545433,0.356294885884,0.315984443274,0.284246837869,0.2812
Net Profit Margin,0.21238094506,0.224142020746,0.210924208451,0.211867983064,0.228457736987,0.216143767609,0.216704698379,0.266650906024,0.239466415394,0.214840935224,0.1919
