Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-11-30
Cash and cash equivalents,634000.0,10560.0,16762.0,103019.0,1172117.0,22971.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,634000.0,10560.0,16762.0,103019.0,1172117.0,22971.0
Receivables,1000.0,0.0,8468.0,0.0,0.0,7757.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,718000.0,51469.0,36101.0,168941.0,2103291.0,42728.0
Property Plant & Equipment Net,11000.0,30554.0,52066.0,70873.0,123807.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,180000.0,39334.0,68102.0,70873.0,323235.0,0.0
Total assets,898000.0,90803.0,104203.0,239814.0,2426526.0,42728.0
Payables,1148000.0,663506.0,431650.0,506012.0,311958.0,6324.0
Short-term debt,818000.0,125000.0,177358.0,725000.0,100000.0,0.0
Total current liabilities,4888000.0,5879840.0,3572426.0,1231012.0,411958.0,6324.0
Long-term debt,1065000.0,1964985.0,1964985.0,1351192.0,0.0,0.0
Total debt,1883000.0,2089985.0,2142343.0,2076192.0,100000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1065000.0,1964985.0,1964985.0,1351192.0,0.0,0.0
Total liabilities,5953000.0,5879840.0,3572426.0,2582204.0,411958.0,6324.0
Other comprehensive income,35611000,22739004,17795712,14650519,2008508,36025
Retained earnings (deficit),-40667000.0,-28539953.0,-21273400.0,-16999295.0,0.0,-102.0
Total shareholders equity,-5055000.0,-5789037.0,-3468223.0,-2342390.0,2014568.0,36404.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,1249000.0,2079425.0,2125581.0,1973173.0,-1072117.0,-22971.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.0,-1964985.0,0.0,0.0,0.0,0.0
