Date,2019-02-02,2018-02-03,2017-12-30,2016-12-31,2016-01-02,2015-01-03,2013-12-28,2012-12-29,2011-12-31,2011-01-01,2010-01-02
Revenue,336585000.0,,357866000.0,364204000.0,377694000.0,392354000.0,379069000.0,380941000.0,394375000.0,401452000.0,395906000.0
Revenue Growth,0.0,0.0,-0.017402334955135,-0.0357167442426938,-0.03736421700811,0.035046389971219,-0.00491414681013595,-0.0340640253565769,-0.0176285085140938,0.014008375725551,-0.1546
Cost of Revenue,197831000.0,,191411000.0,201726000.0,198190000.0,211938000.0,220220000.0,263857000.0,234612000.0,239556000.0,247511000.0
Gross Profit,138754000.0,148395000.0,166455000.0,162478000.0,179504000.0,180416000.0,158849000.0,117084000.0,159763000.0,160148000.0,161896000.0
R&D Expenses,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,157176000.0,,152653000.0,157174000.0,161463000.0,164445000.0,160708000.0,165516000.0,162334000.0,164618000.0,162673000.0
Operating Expenses,157176000.0,162763000.0,152642000.0,157169000.0,161606000.0,164392000.0,160967000.0,165513000.0,162415000.0,162881000.0,164618000.0
Operating Income,-18507000.0,-14368000.0,13813000.0,5309000.0,17898000.0,16024000.0,-2118000.0,-48429000.0,-2652000.0,-2733000.0,-2722000.0
Interest Expense,0.0,-143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81000.0,-250000.0
Earnings before Tax,-18507000.0,,13813000.0,5309000.0,17898000.0,16024000.0,-2118000.0,-48429000.0,-2652000.0,-2472000.0,-23840000.0
Income Tax Expense,-574000.0,,5897000.0,3932000.0,-9447000.0,1662000.0,-6000.0,866000.0,14410000.0,-2576000.0,-11367000.0
Net Income - Non-Controlling int,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-17933000.0,,7916000.0,1377000.0,27345000.0,14362000.0,-2112000.0,-49295000.0,-17062000.0,104000.0,-12473000.0
Preferred Dividends,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-17933000.0,,7916000.0,1377000.0,27345000.0,14362000.0,-2112000.0,-49295000.0,-17062000.0,104000.0,-12473000.0
EPS,-1.23,,0.5,0.09,1.61,0.82,-0.13,-3.02,-0.98,0.01,-0.66
EPS Diluted,-1.23,,0.5,0.09,1.59,0.81,-0.13,-3.02,-0.98,0.01,-0.66
Weighted Average Shs Out,14591270.0,,15572045.0,15442086.0,16642269.0,16908001.0,16465138.0,16331672.0,17371315.0,19554043.0,20361705.0
Weighted Average Shs Out (Dil),14591270.0,,15757060.0,15622273.0,16867356.0,17133811.0,16465138.0,16331672.0,17371315.0,18601465.0,18874352.0
Dividend per Share,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.412240593015,,0.465132200321,0.446118109631,0.475263043628,0.459829643638,0.419050357587,0.307354682221,0.405104278922,0.4033,0.3748
EBITDA Margin,-0.00732355868503,,0.0837687849642,0.0589779354428,0.0908592670257,0.0870438430601,0.0451052446916,-0.0708954930029,0.0547194928685,0.06,0.011
EBIT Margin,-0.0549846249833,,0.038598246271,0.0145769953103,0.0473875677135,0.0408406693955,-0.00558737327505,-0.127129923006,-0.00672456418384,-0.0068,-0.0606
Profit Margin,-0.0532792608108,,0.0221200114009,0.00378084809612,0.0723998792673,0.0366046988179,-0.00557154502215,-0.129403240922,-0.0432633914422,0.0,-0.032
Free Cash Flow margin,-0.00466449782373,,0.00929118720415,-0.0308535875498,0.0253670961148,0.0614088297813,7.91412645191e-06,-0.00464376373244,0.0100792393027,0.0198,0.0461
EBITDA,-2465000.0,,29978000.0,21480000.0,34317000.0,34152000.0,17098000.0,-27007000.0,21580000.0,24254000.0,4504000.0
EBIT,-18507000.0,-23983000.0,13813000.0,5309000.0,17898000.0,16024000.0,-2118000.0,-48429000.0,-2652000.0,-2733000.0,-2722000.0
Consolidated Income,-17933000.0,,7916000.0,1377000.0,27345000.0,14362000.0,-2112000.0,-49295000.0,-17062000.0,104000.0,-12473000.0
Earnings Before Tax Margin,-0.0549846249833,,0.038598246271,0.0145769953103,0.0473875677135,0.0408406693955,-0.00558737327505,-0.127129923006,-0.00672456418384,-0.0062,-0.0602
Net Profit Margin,-0.0532792608108,,0.0221200114009,0.00378084809612,0.0723998792673,0.0366046988179,-0.00557154502215,-0.129403240922,-0.0432633914422,0.0003,-0.0315
