Date,2018-12-31,2017-12-31,2017-09-30,2016-09-30,2015-09-30
Cash and cash equivalents,42065000.0,61398000.0,100975000.0,45694000.0,
Short-term investments,136000.0,0.0,0.0,0.0,
Cash and short-term investments,42201000.0,61398000.0,100975000.0,45694000.0,
Receivables,18894000.0,0.0,0.0,0.0,
Inventories,0.0,959000.0,0.0,0.0,
Total current assets,61095000.0,82862000.0,116332000.0,60110000.0,
Property Plant & Equipment Net,52050000.0,42620000.0,41228000.0,39118000.0,
Goodwill and Intangible Assets,0.0,281000.0,6019000.0,6124000.0,
Long-term investments,764663000.0,994852000.0,277000000000.0,805781000.0,
Tax assets,49676000.0,0.0,14525000.0,,
Total non-current assets,6630523000.0,,,,
Total assets,6691618000.0,5766500000.0,5429328000.0,5037412000.0,4771000000.0
Payables,0.0,4263315000.0,0.0,0.0,
Short-term debt,0.0,0.0,240000000.0,80000000.0,
Total current liabilities,0.0,4361510000.0,4441853000.0,4030285000.0,
Long-term debt,1189180000.0,873057000.0,453000000.0,505000000.0,703000000.0
Total debt,1189180000.0,760161000.0,711163000.0,,
Deferred revenue,0.0,0.0,0.0,,
Tax Liabilities,0.0,0.0,0.0,,
Deposit Liabilities,4413873000.0,4123428000.0,3822815000.0,,
Total non-current liabilities,1222642000.0,,,,
Total liabilities,5719558000.0,5294430000.0,4953414000.0,4597748000.0,
Other comprehensive income,482582000,-46180000.0,-51358000.0,,
Retained earnings (deficit),560216000.0,537480000.0,522094000.0,491022000.0,
Total shareholders equity,972060000.0,472070000.0,475914000.0,439664000.0,
Investments,764799000.0,-261890000.0,5033582000.0,4738023000.0,
Net Debt,1147115000.0,,,,
Other Assets,0.0,,,,
Other Liabilities,4496916000.0,98195000.0,4201853000.0,3950285000.0,
