Date,2018-12-31,2017-12-31,2017-09-30,2016-12-31,2016-09-30
Cash and cash equivalents,571000000.0,1000000.0,1215000000.0,1016157.0,479025.0
Short-term investments,0.0,0.0,25000000.0,0.0,0.0
Cash and short-term investments,571000000.0,1000000.0,1240000000.0,1016157.0,479025.0
Receivables,216000000.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,787000000.0,1112538.0,5210000000.0,1112538.0,5865619.0
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,1826000000.0,0.0,853000000.0,0.0,0.0
Long-term investments,0.0,691000000.0,705000000.0,0.0,693802061.0
Tax assets,343000000.0,,0.0,0.0,0.0
Total non-current assets,30158000000.0,,690451838.0,690887027.0,
Total assets,30945000000.0,691999565.0,29923000000.0,691999565.0,699667680.0
Payables,0.0,491765.0,165000000.0,491765.0,21430224.0
Short-term debt,0.0,0.0,0.0,225733.0,0.0
Total current liabilities,0.0,787498.0,3097000000.0,787498.0,26742724.0
Long-term debt,0.0,641000000.0,412000000.0,0.0,0.0
Total debt,0.0,,0.0,225733.0,0.0
Deferred revenue,0.0,,0.0,0.0,0.0
Tax Liabilities,0.0,,0.0,0.0,0.0
Deposit Liabilities,0.0,,0.0,0.0,0.0
Total non-current liabilities,0.0,,45376556.0,0.0,
Total liabilities,30055000000.0,686999562.0,27937000000.0,686999562.0,71292724.0
Other comprehensive income,1994000000,,0.0,5278725,0.0
Retained earnings (deficit),-167000000.0,-280000000000.0,-149000000.0,-280222.0,-17571699.0
Total shareholders equity,890000000.0,5000003.0,1963000000.0,5000003.0,5000006.0
Investments,0.0,-420000000.0,-420000000.0,0.0,693802061.0
Net Debt,-571000000.0,-1141908.0,-479025.0,-790424.0,640000000.0
Other Assets,0.0,89459.0,5386594.0,0.0,112538.0
Other Liabilities,30055000000.0,295733.0,2932000000.0,686212064.0,5312500.0
