Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,6818000.0,6677000.0,6327000.0,6190000.0,6383000.0,6410000.0,6272000.0,6001000.0,6001000.0,6492000.0
Stock-based compensation,223000.0,323000.0,215000.0,226000.0,138000.0,88000.0,125000.0,110000.0,110000.0,135000.0
Operating Cash Flow,8062000.0,7853000.0,8378000.0,8548000.0,6773000.0,8076000.0,6823000.0,7184000.0,7184000.0,7704000.0
Capital Expenditure,1577000.0,803000.0,1612000.0,1916000.0,5212000.0,1710000.0,5613000.0,315000.0,-315000.0,-1145000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,-10000.0,-10000.0,0.0,0.0,0.0,0.0,-9000000.0
Investing Cash flow,-1526000.0,-653000.0,-1612000.0,-1926000.0,-4452000.0,-1724000.0,-5652000.0,-315000.0,-315000.0,-10145000.0
Issuance (repayment) of debt,-2467000.0,-2314000.0,-2968000.0,-2058000.0,-3263000.0,-3523000.0,-3889000.0,-5381000.0,-5637000.0,-6228000.0
Issuance (buybacks) of shares,-1442000.0,-2152000.0,0.0,0.0,-2000.0,0.0,0.0,0.0,0.0,-271000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-7246000.0,-7919000.0,-6104000.0,-5472000.0,-3163000.0,-6019000.0,-29000.0,-6264000.0,-6264000.0,-7012000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,-8000.0,12000.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-710000.0,-719000.0,662000.0,1150000.0,-842000.0,333000.0,1142000.0,605000.0,605000.0,-9453000.0
Free Cash Flow,6485000.0,7050000.0,6766000.0,6632000.0,1561000.0,6366000.0,1210000.0,6869000.0,6869000.0,6559000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1024,-1.7551
