Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,10837000.0,24417000.0,9742000.0
Short-term investments,128186000.0,63694000.0,0.0
Cash and short-term investments,139023000.0,88111000.0,9742000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,145858000.0,92561000.0,13624000.0
Property Plant & Equipment Net,1360000.0,1358000.0,1615000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,3579000.0,2904000.0,3364000.0
Total assets,149437000.0,95465000.0,16988000.0
Payables,4621000.0,3705000.0,2484000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,15409000.0,11272000.0,3932000.0
Long-term debt,476000.0,0.0,0.0
Total debt,476000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,836000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,476000.0,731000.0,822000.0
Total liabilities,16216000.0,12003000.0,4754000.0
Other comprehensive income,273069000,-44000.0,0.0
Retained earnings (deficit),-139769000.0,-69399000.0,-24501000.0
Total shareholders equity,133221000.0,83462000.0,12234000.0
Investments,128186000.0,63694000.0,0.0
Net Debt,-10361000.0,-88111000.0,-9742000.0
Other Assets,0.0,4450000.0,3882000.0
Other Liabilities,331000.0,7567000.0,1448000.0
