Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,44742000.0,41437000.0,41994000.0,35309000.0,43337000.0,25846000.0
Stock-based compensation,1842000.0,5873000.0,1185000.0,40000.0,0.0,0.0
Operating Cash Flow,125379000.0,72642000.0,73098000.0,60795000.0,142636000.0,94416000.0
Capital Expenditure,31143000.0,19496000.0,12704000.0,27257000.0,-85076000.0,-82182000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-30973000.0,-17996000.0,-34181000.0,-27201000.0,-66030000.0,-67628000.0
Issuance (repayment) of debt,-33583000.0,-0.0,-0.0,-4329000.0,11879000.0,9289000.0
Issuance (buybacks) of shares,-1003000.0,-1533000.0,-9785000.0,-6531000.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-94936000.0,-62898000.0,-35666000.0,-27066000.0,-76606000.0,-26789000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-530000.0,-8252000.0,3251000.0,6528000.0,0.0,-1000.0
Free Cash Flow,94236000.0,53146000.0,60394000.0,33538000.0,57560000.0,12234000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,-0.529,-0.529
