Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,0.0,7585000.0,3000000.0,0.0,0.0,1000000.0,293603.0
Revenue Growth,-1,1.52833333333333,0.0,0.0,-1,2.40595974836769,
Cost of Revenue,0.0,156119.0,0.0,0.0,0.0,0.0,44838.0
Gross Profit,0.0,7428881.0,3000000.0,0.0,0.0,1000000.0,248765.0
R&D Expenses,2883952.0,4060000.0,43737814.0,3434016.0,6323896.0,3082384.0,1943504.0
SG&A Expense,4392375.0,6937643.0,6692786.0,6388000.0,6600870.0,6464908.0,3561898.0
Operating Expenses,7276327.0,10997643.0,50430600.0,9822016.0,12924766.0,9547292.0,6593040.0
Operating Income,-7276327.0,-3568762.0,-47430600.0,-9822016.0,-12924766.0,-8547292.0,-6344275.0
Interest Expense,-509.0,1818.0,729572.0,266999.0,4706.0,632.0,51739.0
Earnings before Tax,-7300458.0,-3595132.0,-54206106.0,-12507471.0,-14307104.0,-8579246.0,-6328340.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-7300458.0,-3595132.0,-54206106.0,-12507471.0,-14307104.0,-8579246.0,-6328340.0
Preferred Dividends,0.0,0.0,4035260.0,0.0,0.0,0.0,0.0
Net Income Com,-7300458.0,-3595132.0,-58241366.0,-12507471.0,-14307104.0,-8579246.0,-6328340.0
EPS,-9.6,-4.92,-94.08,-35.52,-43.564,-27.723,-19.802
EPS Diluted,-9.6,-4.92,-94.08,-35.52,-43.564,-27.723,-19.802
Weighted Average Shs Out,783657.0,726461.0,690720.0,380045.0,370520.0,370520.0,
Weighted Average Shs Out (Dil),755907.0,722147.0,619214.0,351992.0,343137.0,302576.0,302567.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.9794,1.0,0.0,0.0,1.0,0.8473
EBITDA Margin,-0.471,-17.813,-8.527,-21.022,,,
EBIT Margin,0.0,-0.4737,-17.8255,0.0,0.0,-8.5786,-21.3779
Profit Margin,-0.474,-19.414,-8.579,-21.554,,,
Free Cash Flow margin,0.0,0.1958,-2.9347,0.0,0.0,-6.1307,-21.6425
EBITDA,-7285140.0,-3569530.0,-53440085.0,-12184357.0,-14213709.0,-8526582.0,-6171982.0
EBIT,-7300967.0,-3593314.0,-53476534.0,-12240472.0,-14302398.0,-8578614.0,-6276601.0
Consolidated Income,-7300458.0,-3595132.0,-54206106.0,-12507471.0,-14307104.0,-8579246.0,-6328340.0
Earnings Before Tax Margin,0.0,-0.474,-18.0687,0.0,0.0,-8.5792,-21.5541
Net Profit Margin,0.0,-0.474,-18.0687,0.0,0.0,-8.5792,-21.5541
