Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,175000000.0,224000000.0,235000000.0,285000000.0,302000000.0,315000000.0,16000000.0
Stock-based compensation,123000000.0,103000000.0,91000000.0,82000000.0,74000000.0,52000000.0,-2000000.0
Operating Cash Flow,400000000.0,220000000.0,301000000.0,360000000.0,365000000.0,336000000.0,-19000000.0
Capital Expenditure,61000000.0,65000000.0,73000000.0,112000000.0,90000000.0,-60000000.0,-6000000.0
Acquisitions and disposals,-23000000.0,-0.0,-0.0,-29000000.0,-331000000.0,-35000000.0,111000000.0
Investment purchases and sales,48000000.0,70000000.0,-50000000.0,53000000.0,178000000.0,-107000000.0,320000000.0
Investing Cash flow,-49000000.0,3000000.0,-164000000.0,-63000000.0,-242000000.0,-205000000.0,425000000.0
Issuance (repayment) of debt,-245000000.0,-369000000.0,-439000000.0,-431000000.0,-43000000.0,-23000000.0,-2000000.0
Issuance (buybacks) of shares,-672000000.0,-695000000.0,-654000000.0,-644000000.0,-509000000.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-358000000.0,-199000000.0,-110000000.0,-152000000.0,40000000.0,-147000000.0,-38000000.0
Effect of forex changes on cash,-16000000.0,17000000.0,-17000000.0,-10000000.0,-8000000.0,1000000.0,0.0
Net cash flow / Change in cash,-23000000.0,41000000.0,10000000.0,135000000.0,155000000.0,-15000000.0,368000000.0
Free Cash Flow,339000000.0,155000000.0,228000000.0,248000000.0,275000000.0,276000000.0,-25000000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0877,0.0877
