Date,2019-02-02,2018-02-03,2017-01-28,2016-01-30,2015-01-31,2014-02-01,2013-02-02,2012-01-28,2011-01-29
Revenue,2505653000.0,2440174000.0,2134871000.0,2109006000.0,1867422000.0,1550961000.0,1193046000.0,958084000.0,772752000.0
Revenue Growth,0.026833742183959,0.143007703978367,0.0122640713208023,0.12936765230355,0.204041881130473,0.300001005828778,0.24524154458273,0.239833737085119,
Cost of Revenue,1504806000.0,1591107000.0,1455084000.0,1356314000.0,1176648000.0,994081000.0,756597000.0,601735000.0,501132000.0
Gross Profit,1000847000.0,849067000.0,679787000.0,752692000.0,690774000.0,556880000.0,436449000.0,356349000.0,271620000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,711617000.0,717766000.0,626751000.0,567131000.0,525048000.0,502029000.0,505485000.0,329506000.0,274836000.0
Operating Expenses,711617000.0,717766000.0,626751000.0,567131000.0,525048000.0,502029000.0,505485000.0,329506000.0,274836000.0
Operating Income,289230000.0,131301000.0,53036000.0,185561000.0,165726000.0,54851000.0,-69036000.0,26843000.0,-3216000.0
Interest Expense,75074000.0,62570000.0,44482000.0,35677000.0,17551000.0,5733000.0,5776000.0,5134000.0,3150000.0
Earnings before Tax,181153000.0,30151000.0,8554000.0,149884000.0,148175000.0,49118000.0,-74812000.0,21709000.0,-6366000.0
Income Tax Expense,30514000.0,27971000.0,3153000.0,58781000.0,57173000.0,30923000.0,-62023000.0,1121000.0,685000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,150639000.0,2180000.0,5401000.0,91103000.0,91002000.0,18195000.0,-12789000.0,20588000.0,-7051000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,150639000.0,2180000.0,5401000.0,91103000.0,91002000.0,18195000.0,-12789000.0,20588000.0,-7051000.0
EPS,6.97,0.08,0.13,2.27,2.31,0.47,-1.36,43991.0,-70510.0
EPS Diluted,5.68,0.07,0.13,2.16,2.2,0.45,-1.36,43991.0,-70510.0
Weighted Average Shs Out,21613678.0,27053616.0,40691483.0,40190448.0,39457491.0,38671564.0,9428828.0,,
Weighted Average Shs Out (Dil),26533225.0,29253208.0,40926840.0,42256559.0,41378210.0,40416630.0,9428828.0,468.0,100.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.39943559623,0.347953465614,0.31842064462,0.356894195654,0.369907819443,0.359054805376,0.36582747019,0.3719,0.3515
EBITDA Margin,0.161811711358,0.0949907670519,0.0645617463538,0.119062724336,0.112186747291,0.0531960507066,-0.0347220475992,0.058,0.036
EBIT Margin,0.115430987451,0.0538080481146,0.0248427188341,0.0879850507775,0.0887458753297,0.0353658151301,-0.0578653295849,0.028,-0.0042
Profit Margin,0.0601196574306,0.000893378914782,0.00252989524894,0.0431971269878,0.0487313526348,0.011731436187,-0.0107196201991,0.021,-0.009
Free Cash Flow margin,0.0653801623768,0.181399769033,-0.0369104269064,0.0106329711722,-0.0149232471289,-0.00409230148276,-0.0443587254808,-0.0088,-0.0669
EBITDA,405444000.0,231794000.0,137831000.0,251104000.0,209500000.0,82505000.0,-41425000.0,56029000.0,28047000.0
EBIT,289230000.0,131301000.0,53036000.0,185561000.0,165726000.0,54851000.0,-69036000.0,26843000.0,-3216000.0
Consolidated Income,150639000.0,2180000.0,5401000.0,91103000.0,91002000.0,18195000.0,-12789000.0,20588000.0,-7051000.0
Earnings Before Tax Margin,0.0722977203946,0.0123560860824,0.00400679947407,0.071068550777,0.0793473569445,0.0316693972318,-0.0627067187686,0.0227,-0.0082
Net Profit Margin,0.0601196574306,0.000893378914782,0.00252989524894,0.0431971269878,0.0487313526348,0.011731436187,-0.0107196201991,0.0215,-0.0091
