Date,2018-12-31,2017-12-31,2016-12-31
Depreciation & Amortization,309041.0,346872.0,312537.0
Stock-based compensation,1276614.0,1286970.0,1832991.0
Operating Cash Flow,-72078266.0,-69835632.0,-54019933.0
Capital Expenditure,-11652.0,-160952.0,-287883.0
Acquisitions and disposals,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0
Investing Cash flow,-11652.0,-172988.0,-182521.0
Issuance (repayment) of debt,78866907.0,64633000.0,-457652.0
Issuance (buybacks) of shares,15200.0,10475.0,10000.0
Dividend payments,0.0,0.0,0.0
Financing Cash Flow,78826281.0,64417692.0,50291752.0
Effect of forex changes on cash,0.0,0.0,0.0
Net cash flow / Change in cash,6736363.0,-5590928.0,-3910702.0
Free Cash Flow,-72089918.0,-69996584.0,-54307816.0
Net Cash/Marketcap,,,
