Date,2019-08-31,2018-08-31,2017-08-31,2016-09-30,2016-08-31,2015-08-31,2014-08-31,2013-08-30,2012-08-31,2011-08-31,2010-08-31,2009-08-31
Revenue,33970440.0,29666524.0,24137913.0,0.0,19972079.0,18314248.0,11460880.0,10070770.0,0.0,8738739.0,10711829.0,9143271.0
Revenue Growth,0.145076517896064,0.229042626841848,0.0,-1,0.0905213798568197,0.597979212765512,0.138034132444689,0.0,-1,-0.184197301880006,0.171553265784203,0.0195
Cost of Revenue,9025704.0,7994228.0,6307800.0,0.0,4601513.0,4315870.0,1629069.0,1646530.0,0.0,1558178.0,2545709.0,2321592.0
Gross Profit,24944736.0,21672296.0,17830113.0,0.0,15370566.0,13998378.0,9831811.0,8424240.0,0.0,7180561.0,8166120.0,6821679.0
R&D Expenses,2499980.0,1790656.0,1367645.0,0.0,1445069.0,1328476.0,952774.0,802374.0,0.0,464281.0,969871.0,1113855.0
SG&A Expense,11796027.0,9583852.0,8198184.0,0.0,6693691.0,6813374.0,4439665.0,3549495.0,0.0,3185999.0,4325621.0,3895995.0
Operating Expenses,14296007.0,11374508.0,9565829.0,0.0,8138760.0,8141850.0,5392439.0,4351869.0,0.0,3650280.0,5295492.0,5009850.0
Operating Income,10648729.0,10297788.0,8264284.0,0.0,7231806.0,5856528.0,4439372.0,4072371.0,0.0,3530281.0,2870628.0,1811829.0
Interest Expense,109078.0,153034.0,38188.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1045.0,0.0
Earnings before Tax,10556476.0,10138942.0,8240267.0,0.0,7236392.0,5692929.0,4513297.0,4256780.0,0.0,3750114.0,3104502.0,2026660.0
Income Tax Expense,1973147.0,1204130.0,2452670.0,0.0,2286256.0,1849968.0,1487806.0,1370182.0,0.0,1035473.0,948429.0,614576.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51996.0,0.0,0.0
Net Income,8583329.0,8934812.0,5787597.0,0.0,4950136.0,3842961.0,3025491.0,2886598.0,0.0,2714641.0,2156073.0,1412084.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,8583329.0,8934812.0,5787597.0,0.0,4950136.0,3842961.0,3025491.0,2886598.0,0.0,2714641.0,2156073.0,1412084.0
EPS,0.49,0.52,0.34,0.0,0.29,0.23,0.19,0.18,0.0,0.17,0.14,0.09
EPS Diluted,0.48,0.5,0.33,0.0,0.29,0.23,0.18,0.18,0.0,0.17,0.13,0.08
Weighted Average Shs Out,17492258.0,17328707.0,17239490.0,0.0,17051964.0,16864670.0,16173674.0,15996432.0,0.0,15532817.0,15800007.0,16126471.0
Weighted Average Shs Out (Dil),18057431.0,17860392.0,17515917.0,0.0,17028566.0,17032158.0,16407751.0,16319983.0,0.0,15540047.0,15831294.0,17187547.0
Dividend per Share,0.232428134434,0.233015042447,0.196877445811,0.0,0.2,0.198187804505,0.187447079127,0.24517255931,0.0,0.0,0.0,0.0
Gross Margin,0.734307121132,0.730530344573,0.738676661897,0.0,0.7696,0.76434358648,0.857858297094,0.836504060762,0.0,0.8217,0.7623,0.7461
EBITDA Margin,0.394430393012,0.438847908167,0.430831033321,0.0,0.459,0.316684747307,0.336919852577,0.480532372401,0.0,0.432,0.292,0.224
EBIT Margin,0.313470446659,0.347118118725,0.342377735805,0.0,0.3623,0.319779878486,0.387350011517,0.404375335749,0.0,0.4291,0.2899,0.2217
Profit Margin,0.252670527671,0.301174886549,0.239772054858,0.0,0.248,0.209834496071,0.263984179225,0.286631310218,0.0,0.311,0.201,0.154
Free Cash Flow margin,0.338549485965,0.30687440834,0.277645296012,0.0,0.2093,0.385689983012,0.460843146425,0.24915989542,0.0,0.3068,0.1836,0.194
EBITDA,13398974.0,13019092.0,10399362.0,0.0,9168708.0,5799843.0,3861398.0,4839331.0,0.0,3771979.0,3130762.0,2048553.0
EBIT,10648729.0,10297788.0,8264284.0,0.0,7236392.0,5856528.0,4439372.0,4072371.0,0.0,3750157.0,3105547.0,2026660.0
Consolidated Income,8583329.0,8934812.0,5787597.0,0.0,4950136.0,3842961.0,3025491.0,2886598.0,0.0,2714641.0,2156073.0,1412084.0
Earnings Before Tax Margin,0.310754762081,0.341763733426,0.341382745062,0.0,0.3623,0.310846997376,0.393800214294,0.422686646602,0.0,0.4291,0.2898,0.2217
Net Profit Margin,0.252670527671,0.301174886549,0.239772054858,0.0,0.2479,0.209834496071,0.263984179225,0.286631310218,0.0,0.3106,0.2013,0.1544
