Date,2019-06-30,2018-06-30,2017-06-30
Cash and cash equivalents,601600000.0,620800000.0,561500000.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,601600000.0,620800000.0,561500000.0
Receivables,1864300000.0,1379000000.0,1393600000.0
Inventories,1953800000.0,1358800000.0,1305500000.0
Total current assets,5210100000.0,3620300000.0,3559500000.0
Property Plant & Equipment Net,3975000000.0,2698500000.0,2763400000.0
Goodwill and Intangible Assets,7462800000.0,2381400000.0,2409800000.0
Long-term investments,0.0,116300000.0,127000000.0
Tax assets,190900000.0,70700000.0,74900000.0
Total non-current assets,11954900000.0,5437200000.0,5527500000.0
Total assets,17165000000.0,9057500000.0,9087000000.0
Payables,2303400000.0,1861000000.0,1760000000.0
Short-term debt,5400000.0,2157900000.0,1398800000.0
Total current liabilities,4541800000.0,5055200000.0,4313600000.0
Long-term debt,5309000000.0,2690400000.0,3486400000.0
Total debt,5314400000.0,4848300000.0,4885200000.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,102600000.0,147500000.0,212900000.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,6561700000.0,3306900000.0,4185800000.0
Total liabilities,11556000000.0,8362100000.0,8499400000.0
Other comprehensive income,5991400000,-708500000.0,-778100000.0
Retained earnings (deficit),323700000.0,561400000.0,501800000.0
Total shareholders equity,5609000000.0,626600000.0,518000000.0
Investments,0.0,116300000.0,127000000.0
Net Debt,4712800000.0,4227500000.0,4323700000.0
Other Assets,0.0,261700000.0,298900000.0
Other Liabilities,452500000.0,1036300000.0,1154800000.0
