Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,60791000.0,284685000.0,232093000.0,215821000.0
Revenue Growth,-0.786462230184239,0.226598820300483,0.0753958141237414,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,0.0,284685000.0,232093000.0,215821000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,141801000.0,149181000.0,148049000.0,138671000.0
Operating Expenses,141801000.0,207636000.0,198303000.0,192262000.0
Operating Income,57566000.0,77049000.0,33790000.0,23559000.0
Interest Expense,90319000.0,0.0,0.0,0.0
Earnings before Tax,57566000.0,77049000.0,33790000.0,23559000.0
Income Tax Expense,11733000.0,33992000.0,10211000.0,8514000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,45833000.0,43057000.0,23579000.0,15045000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,45833000.0,43057000.0,23579000.0,15045000.0
EPS,1.08,1.01,0.55,0.36
EPS Diluted,1.08,1.01,0.55,0.36
Weighted Average Shs Out,42487000.0,42000000.0,42000000.0,42000000.0
Weighted Average Shs Out (Dil),42487000.0,42488097.0,42488097.0,42488097.0
Dividend per Share,0.941464447949,0.0,0.0,0.0
Gross Margin,0.0,1.0,1.0,1.0
EBITDA Margin,0.809050681844,0.302,0.185,0.148
EBIT Margin,0.946949383955,0.2706,0.1456,0.1092
Profit Margin,0.753943840371,0.151,0.102,0.07
Free Cash Flow margin,0.857314405093,0.3352,0.3227,0.249
EBITDA,49183000.0,86089000.0,42920000.0,31940000.0
EBIT,57566000.0,77049000.0,33790000.0,23559000.0
Consolidated Income,45833000.0,43057000.0,23579000.0,15045000.0
Earnings Before Tax Margin,0.946949383955,0.2706,0.1456,0.1092
Net Profit Margin,0.753943840371,0.1512,0.1016,0.0697
