Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,9258900.1447,5970677.1463,2838156.9474,1782468.0327,1660800.7749,1402242.0046,885182.8095,605964.467
Stock-based compensation,15720405.2098,13776148.7304,23519222.4622,24438145.124,14517597.6752,1246455.6545,2197562.5401,7955901.0152
Operating Cash Flow,-23228075.2533,-30210852.4788,-16463786.897,6528269.9122,40450920.2454,4808770.1945,14833066.068,11012848.9848
Capital Expenditure,-5155282.1997,-10483071.3422,-3868106.5515,-1558619.6272,-2495963.836,-1334817.0129,-4778223.22,-1467005.0761
Acquisitions and disposals,1978871.2012,-45725816.2031,31349316.0547,-14358496.3796,0.0,0.0,0.0,0.0
Investment purchases and sales,1956005.7887,72910368.8029,44072138.2289,-117307502.696,-57625443.978,-19961259.4791,641436.8185,-634517.7665
Investing Cash flow,-1372793.0535,16377720.6771,71553347.7322,-142052534.2782,-63891507.9109,8566600.7254,-20023893.5215,-5605012.6904
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,-2066838.8763,2110451.698,0.0,0.0
Issuance (buybacks) of shares,7929232.9957,-1768440.1451,-17060331.1735,115307502.696,7876654.8273,91014177.3821,568633.7396,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,-32068249.2582,0.0,0.0
Financing Cash Flow,7929232.9957,-1768440.1451,-16860187.185,115307502.696,13710364.8692,71948565.7765,-801.796,-448921.3198
Effect of forex changes on cash,3071780.0289,-6533252.7207,6767.4586,7137266.9851,243299.9677,-793273.9862,0.0,0.0
Net cash flow / Change in cash,-13599855.2822,-22134824.6675,38236141.1087,-13079494.6849,-9486922.8285,84530662.7102,-5191629.2495,4958914.9746
Free Cash Flow,-28383357.453,-40693923.821,-20331893.4485,4969650.285,37954956.4094,3473953.1817,10054842.848,9545843.9086
Net Cash/Marketcap,0.3007,0.1884,0.1884,0.1884,0.1884,0.1884,0.1884,0.1884
