Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,3947000.0,2980000.0,2640000.0,2779000.0,2714000.0
Stock-based compensation,5690000.0,3239000.0,951000.0,0.0,0.0
Operating Cash Flow,61165000.0,43875000.0,-4315000.0,29358000.0,18666000.0
Capital Expenditure,-5545000.0,-3186000.0,-2138000.0,-1486000.0,-1252000.0
Acquisitions and disposals,-73987000.0,0.0,0.0,-18618000.0,0.0
Investment purchases and sales,-140224000.0,-236443000.0,-254600000.0,-62257000.0,-82390000.0
Investing Cash flow,-215903000.0,-237437000.0,-254389000.0,-79564000.0,-116050000.0
Issuance (repayment) of debt,-13459000.0,15246000.0,25521000.0,-153661000.0,-10004000.0
Issuance (buybacks) of shares,-1268000.0,-280000.0,140529000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,179468000.0,224138000.0,268267000.0,37875000.0,75025000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,24730000.0,30576000.0,9563000.0,-12331000.0,-22359000.0
Free Cash Flow,55620000.0,40689000.0,-6453000.0,27872000.0,17414000.0
Net Cash/Marketcap,-0.3056,-0.1375,-0.1375,-0.1375,-0.1375
