Date,2019-08-31,2018-08-31,2017-08-31,2016-08-31,2015-08-31,2014-08-31,2013-08-31,2012-08-31,2011-08-31,2010-08-31,2009-08-31
Revenue,423350000.0,408518000.0,380506000.0,380670000.0,378150000.0,382997000.0,368548000.0,342784000.0,336409000.0,321516000.0,292002000.0
Revenue Growth,0.0363068457203844,0.0736177616121691,-0.000430819344839362,0.00666402221340738,-0.0126554516092815,0.0392052052921193,0.0751610343539955,0.0189501469936892,0.0463211784172483,0.101074650173629,-0.0792
Cost of Revenue,191010000.0,183255000.0,166621000.0,166301000.0,177972000.0,184144000.0,179385000.0,174302000.0,168297000.0,156210000.0,147469000.0
Gross Profit,232340000.0,225263000.0,213885000.0,214369000.0,200178000.0,198853000.0,189163000.0,168482000.0,168112000.0,165306000.0,144533000.0
R&D Expenses,6500000.0,7000000.0,8400000.0,7700000.0,9000000.0,6900000.0,7200000.0,5100000.0,0.0,0.0,0.0
SG&A Expense,123946000.0,121394000.0,114560000.0,117767000.0,108873000.0,108577000.0,104378000.0,88918000.0,112443000.0,109384000.0,97510000.0
Operating Expenses,149958000.0,146659000.0,137976000.0,143021000.0,134788000.0,135116000.0,132526000.0,116753000.0,113980000.0,110108000.0,104688000.0
Operating Income,82382000.0,78604000.0,75909000.0,71348000.0,65390000.0,63737000.0,56637000.0,51729000.0,54132000.0,55198000.0,39845000.0
Interest Expense,2541000.0,4219000.0,2582000.0,1703000.0,1205000.0,1002000.0,693000.0,729000.0,1076000.0,1726000.0,2492000.0
Earnings before Tax,80770000.0,75178000.0,74622000.0,72789000.0,63110000.0,62959000.0,56867000.0,50913000.0,53531000.0,53557000.0,38324000.0
Income Tax Expense,24862000.0,9963000.0,21692000.0,20161000.0,18303000.0,19213000.0,17054000.0,15428000.0,17098000.0,17462000.0,12037000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,55908000.0,65215000.0,52930000.0,52628000.0,44807000.0,43746000.0,39813000.0,35485000.0,36433000.0,36095000.0,26287000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,55908000.0,65215000.0,52930000.0,52628000.0,44807000.0,43746000.0,39813000.0,35485000.0,36433000.0,36095000.0,26287000.0
EPS,4.03,4.65,3.73,3.65,3.05,2.89,2.55,2.22,2.16,2.17,1.59
EPS Diluted,4.02,4.64,3.72,3.64,3.04,2.87,2.54,2.2,2.14,2.15,1.58
Weighted Average Shs Out,13799000.0,13929000.0,14089000.0,14332000.0,14582000.0,15072000.0,15517000.0,15914000.0,16558795.0,16649865.0,16503000.0
Weighted Average Shs Out (Dil),13830000.0,13962000.0,14123000.0,14379000.0,14649000.0,15148000.0,15619000.0,16046000.0,16803000.0,16606000.0,16656000.0
Dividend per Share,2.37809110629,2.11896576422,1.89818027331,1.64608109048,1.48269506451,1.33245312913,1.21928420513,1.13598404587,1.08,1.0,1.0
Gross Margin,0.548813038857,0.551415115123,0.562106773612,0.563136049597,0.529361364538,0.519202500281,0.51326557192,0.491510688947,0.4997,0.5141,0.495
EBITDA Margin,0.212531002716,0.211505980153,0.217284352941,0.20441064439,0.190014544493,0.181716828069,0.168216894407,0.165112724048,0.175,0.185,0.153
EBIT Margin,0.194595488367,0.192412574232,0.199494883129,0.187427430583,0.172920798625,0.166416447126,0.153676047625,0.150908443801,0.1623,0.1719,0.1398
Profit Margin,0.132060942483,0.159638008607,0.1391042454,0.138250978538,0.118490017189,0.114220215824,0.108026634251,0.103520000934,0.108,0.112,0.09
Free Cash Flow margin,0.11708751624,0.128430081416,0.0845899933247,0.147765781385,0.130318656618,0.0904576276054,0.132180882816,0.0889306385362,0.0812,0.1707,0.1092
EBITDA,89975000.0,86404000.0,82678000.0,77813000.0,71854000.0,69597000.0,61996000.0,56598000.0,58993000.0,59531000.0,44543000.0
EBIT,82382000.0,78604000.0,75909000.0,71348000.0,65390000.0,63737000.0,56637000.0,51729000.0,54607000.0,55283000.0,40816000.0
Consolidated Income,55908000.0,65215000.0,52930000.0,52628000.0,44807000.0,43746000.0,39813000.0,35485000.0,36433000.0,36095000.0,26287000.0
Earnings Before Tax Margin,0.190787764261,0.184026162862,0.196112544874,0.191212861534,0.166891445194,0.164385099622,0.154300118302,0.14852793596,0.1591,0.1666,0.1312
Net Profit Margin,0.132060942483,0.159638008607,0.1391042454,0.138250978538,0.118490017189,0.114220215824,0.108026634251,0.103520000934,0.1083,0.1123,0.09
