Date,2019-03-31,2018-03-31,2017-03-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,92198000.0,32359000.0,26047370.0
SG&A Expense,18585000.0,4640000.0,1016166.0
Operating Expenses,110783000.0,36999000.0,27063536.0
Operating Income,-111299000.0,-36999000.0,-27063536.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,-111299000.0,-37037000.0,-26970082.0
Income Tax Expense,47000.0,37000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-111346000.0,-37074000.0,-26970082.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-111346000.0,-37074000.0,-26970082.0
EPS,-4.43,-2.16,-10.1
EPS Diluted,-4.43,-2.16,-10.1
Weighted Average Shs Out,25145211.0,30025098.0,30025000.0
Weighted Average Shs Out (Dil),25145211.0,17124659.0,2670013.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,0.0,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,0.0,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-111027000.0,-37025000.0,-26970082.0
EBIT,-111299000.0,-37037000.0,-26970082.0
Consolidated Income,-111346000.0,-37074000.0,-26970082.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
