Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31
Revenue,1384733000.0,1330354000.0,1257261000.0,1290678000.0,1180073000.0,1067780000.0,1017102000.0,1013756000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0498258778372277,0.00330059698783534,
Cost of Revenue,1057766000.0,1027873000.0,961451000.0,1005326000.0,973960000.0,875232000.0,829141000.0,818398000.0
Gross Profit,326967000.0,302481000.0,295810000.0,285352000.0,206113000.0,192548000.0,187961000.0,195358000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,186027000.0,191156000.0,202425000.0,180982000.0,137730000.0,136939000.0,121406000.0,133552000.0
Operating Expenses,193907000.0,199224000.0,210973000.0,190206000.0,147484000.0,144221000.0,130483000.0,100305000.0
Operating Income,129413000.0,88254000.0,76328000.0,94334000.0,58267000.0,48327000.0,57478000.0,95053000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,18807000.0,18526000.0,21837000.0
Earnings before Tax,111610000.0,76942000.0,64831000.0,21973000.0,823000.0,24018000.0,36595000.0,70324000.0
Income Tax Expense,30049000.0,11411000.0,24615000.0,23498000.0,9443000.0,19637000.0,15935000.0,27064000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,3593000.0,2520000.0,1171000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,77772000.0,62007000.0,32950000.0,25052000.0,8620000.0,4381000.0,20660000.0,43260000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,14143000.0,7783000.0,14200000.0
Net Income Com,77772000.0,62007000.0,32950000.0,25052000.0,8620000.0,-9762000.0,12877000.0,29060000.0
EPS,1.23,1.0,0.51,0.4,-0.06,-0.21,0.28,0.63
EPS Diluted,1.22,0.99,0.5,0.39,-0.06,-0.21,0.27,0.62
Weighted Average Shs Out,57025000.0,55696000.0,54919000.0,53978000.0,51344000.0,52748211.0,,
Weighted Average Shs Out (Dil),57611000.0,56334000.0,55624000.0,55176000.0,51344000.0,47277000.0,46698000.0,46293000.0
Dividend per Share,0.453871656454,0.328007952569,0.302387458651,0.294330868494,0.153260361483,0.0,0.0,0.0
Gross Margin,0.236122776015,0.227368805596,0.235281297996,0.221086901613,0.174661228585,0.1803,0.1848,0.1927
EBITDA Margin,0.145911161213,0.123419029822,0.119379349236,0.129199536988,0.106051913738,0.1,0.116,0.145
EBIT Margin,0.093457005791,0.0663387339009,0.0607097492088,0.0730887177127,0.0493757589573,0.0401,0.0542,0.0909
Profit Margin,0.0561638958557,0.0466093987014,0.0262077643385,0.0194099535283,0.00730463284898,-0.009,0.013,0.029
Free Cash Flow margin,0.0781854696898,0.0717185049994,0.0457844473025,0.0700407072872,0.0363536832043,0.0295,0.0349,0.0268
EBITDA,202048000.0,164191000.0,150091000.0,166755000.0,125149000.0,106499000.0,118223000.0,147332000.0
EBIT,129413000.0,88254000.0,76328000.0,94334000.0,58267000.0,42825000.0,55121000.0,92161000.0
Consolidated Income,77772000.0,62007000.0,32950000.0,25052000.0,8620000.0,7974000.0,23180000.0,44431000.0
Earnings Before Tax Margin,0.0806003756681,0.0578357339475,0.0515652676731,0.017024385633,0.000697414481985,0.0225,0.036,0.0694
Net Profit Margin,0.0561638958557,0.0466093987014,0.0262077643385,0.0194099535283,0.00730463284898,0.0041,0.0203,0.0427
