Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0
R&D Expenses,62872000.0,54912000.0,23711000.0,16892000.0,11402000.0
SG&A Expense,14297000.0,12568000.0,6452000.0,2954000.0,1560000.0
Operating Expenses,77169000.0,67480000.0,30163000.0,19846000.0,12917000.0
Operating Income,-77169000.0,-67480000.0,-30163000.0,-19846000.0,-12917000.0
Interest Expense,0.0,1000.0,97000.0,38000.0,0.0
Earnings before Tax,-76761000.0,-66875000.0,-30202000.0,-19867000.0,-12808000.0
Income Tax Expense,-45000.0,51000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-76716000.0,-66926000.0,-30202000.0,-19867000.0,-12808000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-76716000.0,-66926000.0,-30202000.0,-19867000.0,-12808000.0
EPS,-1.91,-2.25,-1.4,-1.87,-1.41
EPS Diluted,-1.91,-2.25,-1.4,-1.87,-1.41
Weighted Average Shs Out,37131262.0,23181262.0,23181262.0,29631000.0,
Weighted Average Shs Out (Dil),37131262.0,23181262.0,23181262.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0
Profit Margin,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0
EBITDA,-76652000.0,-66804000.0,-30059000.0,-19793000.0,-12788000.0
EBIT,-76761000.0,-66874000.0,-30105000.0,-19829000.0,-12808000.0
Consolidated Income,-76716000.0,-66926000.0,-30202000.0,-19867000.0,-12808000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0
