Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,30000000.0,32000000.0,34000000.0,36000000.0,29000000.0
Revenue Growth,,,,,
Cost of Revenue,17000000.0,17000000.0,16000000.0,14000000.0,12000000.0
Gross Profit,13000000.0,15000000.0,18000000.0,22000000.0,17000000.0
R&D Expenses,5000000.0,5000000.0,5000000.0,5000000.0,3000000.0
SG&A Expense,13000000.0,14000000.0,18000000.0,20000000.0,14000000.0
Operating Expenses,19000000.0,19000000.0,24000000.0,25000000.0,18000000.0
Operating Income,-6000000.0,-5000000.0,-6000000.0,-3000000.0,-0000000.0
Interest Expense,1000000.0,0000000.0,0000000.0,0000000.0,000000.0
Earnings before Tax,-6000000.0,-7000000.0,-7000000.0,-5000000.0,-0000000.0
Income Tax Expense,0000000.0,-0000000.0,1000000.0,1000000.0,-0000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-7000000.0,-7000000.0,-8000000.0,-5000000.0,-0000000.0
Preferred Dividends,,,,,
Net Income Com,-7000000.0,-7000000.0,-8000000.0,-5000000.0,-0000000.0
EPS,-0.37,-0.37,-0.46,-0.34,-0.02
EPS Diluted,-0.37,-0.37,-0.46,-0.34,-0.02
Weighted Average Shs Out,18000000.0,18000000.0,18000000.0,16000000.0,12000000.0
Weighted Average Shs Out (Dil),18000000.0,18000000.0,18000000.0,16000000.0,12000000.0
Dividend per Share,,,,,
Gross Margin,0.43333333333333,0.46875,0.52941176470588,0.61111111111111,0.58620689655172
EBITDA Margin,-0.13333333333333,-0.125,-0.14705882352941,-0.11111111111111,-0
EBIT Margin,-0.2,-0.21875,-0.20588235294118,-0.11111111111111,0
Profit Margin,-0.23333333333333,-0.21875,-0.23529411764706,-0.13888888888889,-0
Free Cash Flow margin,,,,,
EBITDA,-4000000.0,-4000000.0,-5000000.0,-4000000.0,-0000000.0
EBIT,-6000000,-7000000,-7000000,-4000000,0
Consolidated Income,-7000000.0,-7000000.0,-8000000.0,-5000000.0,-0000000.0
Earnings Before Tax Margin,-0.2,-0.21875,-0.20588235294118,-0.13888888888889,-0
Net Profit Margin,-0.23333333333333,-0.21875,-0.23529411764706,-0.13888888888889,-0
