Date,2018-08-31,2017-08-31,2016-08-31,2015-08-31
Depreciation & Amortization,12449560.1173,11684553.585,10643669.56,8786038.5037
Stock-based compensation,4261143.695,0.0,14227776.1149,0.0
Operating Cash Flow,81263343.1085,70474306.503,53974558.5154,21112380.6542
Capital Expenditure,-17110997.0674,-14710171.29,-13866357.378,-20887932.3838
Acquisitions and disposals,-27926539.5894,-12259360.3153,-15115.235,0.0
Investment purchases and sales,-24238123.1672,40435500.9853,125954803.9509,37809046.7992
Investing Cash flow,-69275659.824,-8447021.3734,4801855.7318,-24163562.3728
Issuance (repayment) of debt,7307917.8886,2075488.8586,-41086650.7034,17626232.5873
Issuance (buybacks) of shares,152897947.2141,174546915.2645,0.0,469557.0512
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,160205865.1026,176066545.3994,-41086650.7034,18095789.6384
Effect of forex changes on cash,13645014.6628,-5531908.4432,0.0,0.0
Net cash flow / Change in cash,172193548.3871,238093830.529,17689763.5438,15044607.9199
Free Cash Flow,64152346.0411,55764135.213,40108201.1374,224448.2705
Net Cash/Marketcap,0.3028,0.2155,0.2155,0.2155
