Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,58345000.0,51567000.0,4543000.0
Short-term investments,84225000.0,0.0,0.0
Cash and short-term investments,142570000.0,51567000.0,4543000.0
Receivables,0.0,0.0,6250000.0
Inventories,0.0,0.0,0.0
Total current assets,145321000.0,52503000.0,10834000.0
Property Plant & Equipment Net,10212000.0,1956000.0,508000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,361000.0,0.0,0.0
Total non-current assets,11992000.0,1960000.0,508000.0
Total assets,157313000.0,54463000.0,11342000.0
Payables,3492000.0,167000.0,1667000.0
Short-term debt,400000.0,0.0,0.0
Total current liabilities,10419000.0,4142000.0,2300000.0
Long-term debt,0.0,0.0,0.0
Total debt,400000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,1246000.0,0.0,17916000.0
Total liabilities,11665000.0,4142000.0,20216000.0
Other comprehensive income,248349000,0.0,0.0
Retained earnings (deficit),-102726000.0,-45211000.0,-9720000.0
Total shareholders equity,145648000.0,-42118000.0,-8874000.0
Investments,84225000.0,0.0,0.0
Net Debt,-57945000.0,-51567000.0,-4543000.0
Other Assets,0.0,936000.0,41000.0
Other Liabilities,0.0,3975000.0,633000.0
