Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,100748000.0,106993000.0,103772000.0,50937000.0,12843000.0,11032000.0
Revenue Growth,-0.0583683044685166,0.0310392013259839,1.03726171545242,2.96612940901659,0.164158810732415,
Cost of Revenue,32587000.0,38612000.0,39858000.0,35156000.0,26424000.0,17854000.0
Gross Profit,68161000.0,68381000.0,63914000.0,15781000.0,-13581000.0,-6822000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,5258000.0,4223000.0,4423000.0,3114000.0,1403000.0,1402000.0
Operating Expenses,5258000.0,4223000.0,4423000.0,3114000.0,6947000.0,4974000.0
Operating Income,62903000.0,64158000.0,59491000.0,12667000.0,-20528000.0,-11796000.0
Interest Expense,7307000.0,5402000.0,2545000.0,381000.0,138000.0,768000.0
Earnings before Tax,55796000.0,58987000.0,57029000.0,12372000.0,-7758000.0,-4705000.0
Income Tax Expense,101000.0,109000.0,224000.0,-4009000.0,-7758000.0,-4705000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,-12833000.0,-7810000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,55681000.0,58867000.0,56805000.0,16381000.0,0.0,0.0
Preferred Dividends,1114000.0,1177000.0,0.0,0.0,0.0,0.0
Net Income Com,55681000.0,58867000.0,56805000.0,16381000.0,0.0,0.0
EPS,1.81,1.81,1.75,0.71,,
EPS Diluted,1.81,1.81,1.75,0.71,,
Weighted Average Shs Out,20950000.0,15916000.0,15904.0,15897.0,,
Weighted Average Shs Out (Dil),20950000.0,15916000.0,15904.0,15897.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.67654941041,0.63911657772,0.615907952049,0.309814084065,-1.0575,-0.6184
EBITDA Margin,0.676321118037,0.652014617779,0.630584358016,0.361014586646,-0.171,-0.018
EBIT Margin,0.62435978878,0.599646705859,0.573285664727,0.248679741642,-0.5933,-0.3569
Profit Margin,0.552675983642,0.550194872562,0.547401996685,0.321593340794,0.0,0.0
Free Cash Flow margin,0.537330765871,0.580785658875,-0.267943183132,0.283997879734,-1.315,-1.0692
EBITDA,68138000.0,69761000.0,65437000.0,18389000.0,-2194000.0,-195000.0
EBIT,62903000.0,64158000.0,59491000.0,12667000.0,-7620000.0,-3937000.0
Consolidated Income,55681000.0,58867000.0,56805000.0,16381000.0,-12833000.0,-7810000.0
Earnings Before Tax Margin,0.553817445508,0.551316441263,0.549560575107,0.24288827375,-0.6041,-0.4265
Net Profit Margin,0.552675983642,0.550194872562,0.547401996685,0.321593340794,0.0,0.0
