Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,2056303000.0,2056000000.0,1911844000.0,1912000000.0,1839726000.0,1840000000.0,1566643000.0,1567000000.0,1365581000.0,1366000000.0,1121301000.0,1034857000.0
Revenue Growth,0.000147373540856031,0.0754015494988085,-0.0000815899581589958,0.0392851979044706,-0.000148913043478261,0.174485827339094,-0.000227823867262285,0.147496926216753,-0.000306734992679356,0.218227755080928,0.0835323141264928,0.0
Cost of Revenue,1587790000.0,1588000000.0,1449570000.0,1450000000.0,1420014000.0,1420000000.0,1258842000.0,1259000000.0,1106911000.0,1107000000.0,877102000.0,824325000.0
Gross Profit,468513000.0,469000000.0,462274000.0,462000000.0,419712000.0,420000000.0,307801000.0,308000000.0,258670000.0,259000000.0,244199000.0,210532000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,272984000.0,273000000.0,268714000.0,269000000.0,271874000.0,272000000.0,224163000.0,224000000.0,187131000.0,187000000.0,147242000.0,138912000.0
Operating Expenses,294255000.0,294000000.0,293778000.0,294000000.0,297180000.0,297000000.0,246303000.0,246000000.0,230894000.0,207000000.0,174179000.0,165601000.0
Operating Income,174258000.0,174000000.0,168496000.0,168000000.0,122532000.0,123000000.0,61498000.0,61000000.0,27776000.0,51000000.0,70020000.0,44931000.0
Interest Expense,69361000.0,69000000.0,72718000.0,73000000.0,74876000.0,75000000.0,71269000.0,71000000.0,92046000.0,92000000.0,103133000.0,101488000.0
Earnings before Tax,114981000.0,115000000.0,23492000.0,23000000.0,31600000.0,32000000.0,-31374000.0,-31000000.0,-79222000.0,-79000000.0,-36220000.0,-83824000.0
Income Tax Expense,46654000.0,47000000.0,-51995000.0,-52000000.0,-688000.0,-1000000.0,-105000.0,-0000000.0,298000.0,0000000.0,2835000.0,683000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,68327000.0,68000000.0,75487000.0,75000000.0,32288000.0,32000000.0,-31269000.0,-31000000.0,-79520000.0,-80000000.0,-39055000.0,-84507000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,68327000.0,68000000.0,75487000.0,75000000.0,32288000.0,32000000.0,-31269000.0,-31000000.0,-79520000.0,-80000000.0,-39055000.0,-84507000.0
EPS,1.0,1.00,1.11,1.11,0.47,0.47,-0.46,-0.46,-1.32,-1.32,0.0,0.0
EPS Diluted,0.99,0.99,1.1,1.10,0.47,0.47,-0.46,-0.46,-1.32,-1.32,0.0,0.0
Weighted Average Shs Out,68443480.0,68000000.0,68176801.0,68000000.0,68003564.0,68000000.0,67819046.0,68000000.0,60021341.0,60000000.0,0.0,0.0
Weighted Average Shs Out (Dil),69006968.0,69000000.0,68324146.0,68000000.0,68106493.0,68000000.0,67819046.0,68000000.0,60021341.0,60000000.0,0.0,0.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,0.227842394822,0.22811284046693,0.241794832633,0.24163179916318,0.228138320598,0.22826086956522,0.196471691381,0.19655392469687,0.189421206065,0.1896046852123,0.217781844482,0.203440668614
EBITDA Margin,0.117467610561,0.11575875486381,0.124805684983,0.080020920502092,0.105620076033,0.089673913043478,0.0797303533734,0.056158264199107,0.0627154302821,0.042459736456808,0.119258789567,0.105781765017
EBIT Margin,0.0847433476487,0.089494163424125,0.088132713757,0.050209205020921,0.0666033963753,0.057608695652174,0.0392546355487,0.025526483726867,0.0203400603846,0.0087847730600293,0.0624453202129,0.0434175929621
Profit Margin,0.0332280797139,0.033073929961089,0.0394838700229,0.039225941422594,0.0175504395763,0.017391304347826,-0.0199592376821,-0.019783024888322,-0.058231624488,-0.058565153733529,-0.0348300768482,-0.0816605579322
Free Cash Flow margin,0.029928468713,,0.0570344651551,,0.0573210358499,,-0.0248256941754,,-0.0297214152804,,0.0214554343571,-0.014445474109
EBITDA,241549000.0,238000000.0,238609000.0,153000000.0,194312000.0,165000000.0,124909000.0,88000000.0,85643000.0,58000000.0,133725000.0,109469000.0
EBIT,174258000.0,184000000,168496000.0,96000000,122532000.0,106000000,61498000.0,40000000,27776000.0,12000000,70020000.0,44931000.0
Consolidated Income,68327000.0,68000000.0,75487000.0,75000000.0,32288000.0,32000000.0,-31269000.0,-31000000.0,-79520000.0,-80000000.0,-39055000.0,-84507000.0
Earnings Before Tax Margin,0.0559163703015,0.055933852140078,0.0122876134245,0.012029288702929,0.017176470844,0.017391304347826,-0.0200262599712,-0.019783024888322,-0.058013402354,-0.057833089311859,-0.0323017637548,-0.0810005633629
Net Profit Margin,0.0332280797139,0.033073929961089,0.0394838700229,0.039225941422594,0.0175504395763,0.017391304347826,-0.0199592376821,-0.019783024888322,-0.058231624488,-0.058565153733529,-0.0348300768482,-0.0816605579322
