Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,5268000.0,954000.0,1235000.0,873000.0,666000.0,534000.0
Stock-based compensation,30080000.0,13682000.0,9235000.0,3223000.0,350000.0,138000.0
Operating Cash Flow,-135375000.0,-93022000.0,-67723000.0,-30890000.0,-20121000.0,-14700000.0
Capital Expenditure,4824000.0,3101000.0,1352000.0,993000.0,-323000.0,-940000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,-179408000.0,-31715000.0,-105500000.0,0.0,0.0,0.0
Investing Cash flow,-184157000.0,-35906000.0,-106852000.0,-993000.0,-383000.0,-940000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Issuance (buybacks) of shares,121144000.0,33623000.0,24923000.0,-22272000.0,457000.0,44000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,397906000.0,235188000.0,118145000.0,128316000.0,69295000.0,15279000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,277752000.0,106260000.0,-56430000.0,96433000.0,48791000.0,-361000.0
Free Cash Flow,-140199000.0,-96123000.0,-69075000.0,-31883000.0,-20444000.0,-15640000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.1236,0.1236
